,eruption_time_epoch,duration_seconds,time_to_next_eruption,datetime,time_since_last_eruption,Orig. Weather Idx,Temp,RH,Wind Speed,Wind Direction,Peak Wind Gust,Atm Press,Precip,Daily Precip Cumsum,Daily Wind Speed Cumsum
198,1409221984,,9420.0,2014-08-28 10:33:04+00:00,9840.0,3153,57.0,61.0,5.0,110,m,769.8,0.0,0.0,16.0
199,1409231404,,9596.0,2014-08-28 13:10:04+00:00,9420.0,3156,68.0,32.0,7.0,M,m,768.2,0.0,0.0,38.0
200,1409302804,,9540.0,2014-08-29 09:00:04+00:00,10740.0,3176,54.0,77.0,0.0,M,m,767.7,0.0,0.0,0.0
201,1409312344,,9420.0,2014-08-29 11:39:04+00:00,9540.0,3178,60.0,66.0,7.0,110,m,767.1,0.0,0.0,12.0
202,1409321764,,9056.0,2014-08-29 14:16:04+00:00,9420.0,3181,66.0,26.0,13.0,270,21,766.0,0.0,0.0,37.0
203,1409376844,,9180.0,2014-08-30 05:34:04+00:00,9600.0,3196,44.0,92.0,0.0,M,m,762.3,0.0,0.0,6.0
204,1409386024,,9300.0,2014-08-30 08:07:04+00:00,9180.0,3199,52.0,80.0,0.0,M,m,762.3,0.01,0.05,19.0
205,1409395324,,8516.0,2014-08-30 10:42:04+00:00,9300.0,3201,56.0,64.0,6.0,M,m,761.5,0.0,0.05,25.0
206,1409483464,,8700.0,2014-08-31 11:11:04+00:00,8640.0,3226,44.0,85.0,0.0,M,m,762.0,0.0,0.1699999999999999,8.0
207,1409492164,,8340.0,2014-08-31 13:36:04+00:00,8700.0,3228,46.0,85.0,3.0,M,m,762.3,0.08,0.25,14.0
208,1409500504,,8516.0,2014-08-31 15:55:04+00:00,8340.0,3230,49.0,77.0,5.0,M,m,762.6,0.01,0.26,28.0
209,1409527084,,8576.0,2014-08-31 23:18:04+00:00,8520.0,3238,39.0,88.0,0.0,M,m,763.9,0.0,0.26,47.0
210,1409544124,,8400.0,2014-09-01 04:02:04+00:00,8340.0,3242,38.0,96.0,0.0,M,m,763.1,0.01,0.02,3.0
211,1409552524,,8456.0,2014-09-01 06:22:04+00:00,8400.0,3243,37.0,95.0,5.0,300,m,763.1,0.01,0.03,8.0
212,1409569684,,8340.0,2014-09-01 11:08:04+00:00,8640.0,3246,50.0,47.0,5.0,M,m,764.2,0.0,0.03,19.0
213,1409578024,,8516.0,2014-09-01 13:27:04+00:00,8340.0,3248,55.0,43.0,6.0,M,m,764.7,0.0,0.03,36.0
214,1409631964,,9300.0,2014-09-02 04:26:04+00:00,9120.0,3263,30.0,95.0,0.0,M,m,764.7,0.0,0.0,6.0
215,1409641264,,9420.0,2014-09-02 07:01:04+00:00,9300.0,3266,32.0,95.0,0.0,M,m,764.7,0.0,0.0,12.0
216,1409650684,,9476.0,2014-09-02 09:38:04+00:00,9420.0,3268,52.0,56.0,5.0,160,m,764.7,0.0,0.0,17.0
217,1409718844,,8760.0,2014-09-03 04:34:04+00:00,9180.0,3287,33.0,88.0,3.0,310,m,758.3,0.0,0.0,9.0
218,1409727604,,8820.0,2014-09-03 07:00:04+00:00,8760.0,3290,36.0,92.0,0.0,M,m,758.0,0.0,0.0,15.0
219,1409736424,,8756.0,2014-09-03 09:27:04+00:00,8820.0,3292,58.0,40.0,3.0,M,m,758.0,0.0,0.0,21.0
220,1409814424,,8700.0,2014-09-04 07:07:04+00:00,8580.0,3314,30.0,85.0,0.0,M,m,765.0,0.0,0.0,3.0
221,1409823124,,9116.0,2014-09-04 09:32:04+00:00,8700.0,3316,44.0,45.0,3.0,M,m,765.8,0.0,0.0,6.0
222,1409909224,,10136.0,2014-09-05 09:27:04+00:00,10620.0,3340,46.0,67.0,3.0,100,m,769.5,0.0,0.0,6.0
223,1410448684,,10200.0,2014-09-11 15:18:04+00:00,10200.0,3489,36.0,49.0,6.0,M,m,769.5,0.0,0.02,57.0
224,1410458884,,9896.0,2014-09-11 18:08:04+00:00,10200.0,3492,36.0,47.0,0.0,M,m,770.1,0.0,0.02,63.0
225,1410578764,,10080.0,2014-09-13 03:26:04+00:00,9420.0,3525,25.0,87.0,0.0,M,m,766.0,0.0,0.0,5.0
226,1410588844,,10140.0,2014-09-13 06:14:04+00:00,10080.0,3528,24.0,91.0,5.0,310,m,766.3,0.0,0.0,10.0
227,1410598984,,10200.0,2014-09-13 09:03:04+00:00,10140.0,3531,44.0,65.0,0.0,M,m,766.3,0.0,0.0,10.0
228,1410609184,,9896.0,2014-09-13 11:53:04+00:00,10200.0,3533,52.0,42.0,3.0,M,m,766.0,0.0,0.0,16.0
229,1410695164,,10440.0,2014-09-14 11:46:04+00:00,9660.0,3557,62.0,20.0,6.0,M,m,765.2,0.0,0.0,20.0
230,1410705604,,9536.0,2014-09-14 14:40:04+00:00,10440.0,3560,65.0,18.0,9.0,260,m,765.2,0.0,0.0,53.0
231,1410752584,,9660.0,2014-09-15 03:43:04+00:00,9000.0,3573,29.0,88.0,0.0,M,m,768.5,0.0,0.0,3.0
232,1410762244,,10200.0,2014-09-15 06:24:04+00:00,9660.0,3576,28.0,92.0,3.0,300,m,768.7,0.0,0.0,6.0
233,1410772444,,10140.0,2014-09-15 09:14:04+00:00,10200.0,3579,48.0,65.0,3.0,M,m,768.7,0.0,0.0,9.0
234,1410782584,,10140.0,2014-09-15 12:03:04+00:00,10140.0,3582,60.0,39.0,3.0,M,m,768.5,0.0,0.0,22.0
235,1410792724,,9116.0,2014-09-15 14:52:04+00:00,10140.0,3584,68.0,22.0,8.0,240,m,767.9,0.0,0.0,38.0
236,1410840004,,9840.0,2014-09-16 04:00:04+00:00,9360.0,3598,32.0,88.0,0.0,M,m,768.7,0.0,0.0,3.0
237,1410849844,,9480.0,2014-09-16 06:44:04+00:00,9840.0,3600,33.0,88.0,0.0,M,m,769.0,0.0,0.0,6.0
238,1410859324,,9900.0,2014-09-16 09:22:04+00:00,9480.0,3603,50.0,71.0,0.0,M,m,768.7,0.0,0.0,6.0
239,1410869224,,10256.0,2014-09-16 12:07:04+00:00,9900.0,3606,60.0,45.0,6.0,110,m,767.9,0.0,0.0,15.0
240,1410928324,,9180.0,2014-09-17 04:32:04+00:00,9480.0,3622,35.0,92.0,0.0,M,m,765.8,0.0,0.0,3.0
241,1410937504,,9300.0,2014-09-17 07:05:04+00:00,9180.0,3625,36.0,89.0,0.0,M,m,766.0,0.0,0.0,3.0
242,1410946804,,9536.0,2014-09-17 09:40:04+00:00,9300.0,3627,52.0,71.0,3.0,120,m,766.3,0.0,0.0,6.0
243,1411011484,,9300.0,2014-09-18 03:38:04+00:00,9000.0,3645,42.0,88.0,0.0,M,m,763.6,0.0,0.0,0.0
244,1411020784,,9900.0,2014-09-18 06:13:04+00:00,9300.0,3648,44.0,88.0,0.0,M,m,763.9,0.0,0.0,0.0
245,1411030684,,9840.0,2014-09-18 08:58:04+00:00,9900.0,3651,54.0,80.0,0.0,M,m,763.9,0.01,0.01,0.0
246,1411040524,,9780.0,2014-09-18 11:42:04+00:00,9840.0,3653,52.0,89.0,0.0,M,m,764.4,0.02,0.03,3.0
247,1411050304,,9596.0,2014-09-18 14:25:04+00:00,9780.0,3656,59.0,69.0,3.0,M,m,762.3,0.0,0.06,6.0
248,1411097824,,9296.0,2014-09-19 03:37:04+00:00,9780.0,3669,41.0,92.0,5.0,310,m,763.4,0.0,0.0,5.0
249,1411165024,,9660.0,2014-09-19 22:17:04+00:00,9120.0,3688,43.0,88.0,0.0,M,m,767.9,0.0,0.0,45.0
250,1411174684,,9480.0,2014-09-20 00:58:04+00:00,9660.0,3691,40.0,89.0,0.0,M,m,768.7,0.0,0.0,0.0
251,1411184164,,9960.0,2014-09-20 03:36:04+00:00,9480.0,3693,36.0,96.0,0.0,M,m,769.3,0.0,0.0,0.0
252,1411194124,,9960.0,2014-09-20 06:22:04+00:00,9960.0,3696,33.0,91.0,0.0,M,m,770.3,0.0,0.0,3.0
253,1411204084,,10260.0,2014-09-20 09:08:04+00:00,9960.0,3699,50.0,76.0,0.0,M,m,771.1,0.0,0.0,3.0
254,1411214344,,9596.0,2014-09-20 11:59:04+00:00,10260.0,3702,58.0,55.0,5.0,100,m,771.4,0.0,0.0,16.0
255,1411270984,,9720.0,2014-09-21 03:43:04+00:00,9360.0,3717,34.0,92.0,3.0,320,m,770.9,0.0,0.0,6.0
256,1411280704,,10080.0,2014-09-21 06:25:04+00:00,9720.0,3720,33.0,95.0,0.0,M,m,770.9,0.0,0.0,9.0
257,1411290784,,10440.0,2014-09-21 09:13:04+00:00,10080.0,3723,53.0,60.0,0.0,M,m,770.9,0.0,0.0,9.0
258,1411301224,,9956.0,2014-09-21 12:07:04+00:00,10440.0,3726,64.0,39.0,5.0,100,m,770.1,0.0,0.0,22.0
259,1411349404,,9300.0,2014-09-22 01:30:04+00:00,9540.0,3739,48.0,92.0,0.0,M,m,768.2,0.01,0.01,0.0
260,1411358704,,9360.0,2014-09-22 04:05:04+00:00,9300.0,3742,47.0,96.0,0.0,M,m,767.4,0.01,0.12,0.0
261,1411368064,,9480.0,2014-09-22 06:41:04+00:00,9360.0,3744,46.0,92.0,0.0,M,m,767.1,0.0,0.12,0.0
262,1411377544,,9960.0,2014-09-22 09:19:04+00:00,9480.0,3747,51.0,85.0,0.0,M,m,767.1,0.0,0.12,0.0
263,1411387504,,9900.0,2014-09-22 12:05:04+00:00,9960.0,3750,50.0,86.0,0.0,M,m,767.1,0.09,0.21,10.0
264,1411397404,,9900.0,2014-09-22 14:50:04+00:00,9900.0,3752,55.0,71.0,5.0,M,m,766.3,0.0,0.25,18.0
265,1411407304,,10440.0,2014-09-22 17:35:04+00:00,9900.0,3755,49.0,89.0,0.0,M,m,766.3,0.03,0.31,25.0
266,1411417744,,9596.0,2014-09-22 20:29:04+00:00,10440.0,3758,48.0,92.0,0.0,M,m,767.1,0.0,0.31,25.0
267,1411449364,,10020.0,2014-09-23 05:16:04+00:00,10140.0,3767,47.0,96.0,0.0,M,m,767.7,0.0,0.0,0.0
268,1411459384,,10080.0,2014-09-23 08:03:04+00:00,10020.0,3770,49.0,89.0,0.0,M,m,768.5,0.0,0.0,0.0
269,1411469464,,9536.0,2014-09-23 10:51:04+00:00,10080.0,3772,52.0,80.0,0.0,M,m,769.3,0.0,0.0,0.0
270,1411528564,,9840.0,2014-09-24 03:16:04+00:00,9720.0,3789,38.0,96.0,0.0,M,m,769.3,0.0,0.0,3.0
271,1411538404,,10260.0,2014-09-24 06:00:04+00:00,9840.0,3792,37.0,95.0,0.0,M,m,769.5,0.0,0.0,3.0
272,1411548664,,10560.0,2014-09-24 08:51:04+00:00,10260.0,3794,50.0,82.0,0.0,M,m,769.8,0.0,0.0,3.0
273,1411559224,,10316.0,2014-09-24 11:47:04+00:00,10560.0,3797,57.0,66.0,0.0,M,m,770.1,0.0,0.0,3.0
274,1411579444,,9716.0,2014-09-24 17:24:04+00:00,9840.0,3803,68.0,38.0,0.0,M,m,768.5,0.0,0.0,12.0
275,1411618084,,9240.0,2014-09-25 04:08:04+00:00,9660.0,3814,36.0,96.0,3.0,300,m,768.2,0.0,0.0,3.0
276,1411627324,,9300.0,2014-09-25 06:42:04+00:00,9240.0,3816,35.0,95.0,3.0,320,m,768.2,0.0,0.0,6.0
277,1411636624,,9480.0,2014-09-25 09:17:04+00:00,9300.0,3819,55.0,68.0,0.0,M,m,768.2,0.0,0.0,9.0
278,1411646104,,10016.0,2014-09-25 11:55:04+00:00,9480.0,3821,64.0,41.0,0.0,M,m,767.7,0.0,0.0,9.0
279,1411705324,,9540.0,2014-09-26 04:22:04+00:00,9780.0,3838,39.0,92.0,0.0,M,m,764.2,0.0,0.0,10.0
280,1411714864,,9600.0,2014-09-26 07:01:04+00:00,9540.0,3841,40.0,85.0,0.0,M,m,764.7,0.0,0.0,16.0
281,1411724464,,9176.0,2014-09-26 09:41:04+00:00,9600.0,3843,59.0,53.0,0.0,M,m,765.2,0.0,0.0,16.0
282,1411782964,,10320.0,2014-09-27 01:56:04+00:00,9240.0,3860,48.0,89.0,6.0,M,m,764.7,0.0,0.0,6.0
283,1411873924,,10740.0,2014-09-28 03:12:04+00:00,9300.0,3885,44.0,92.0,0.0,M,m,764.2,0.02,0.02,3.0
284,1411884664,,9960.0,2014-09-28 06:11:04+00:00,10740.0,3888,44.0,92.0,0.0,M,m,764.2,0.01,0.03,3.0
285,1411894624,,10140.0,2014-09-28 08:57:04+00:00,9960.0,3891,48.0,82.0,0.0,M,m,764.4,0.0,0.03,3.0
286,1411904764,,10616.0,2014-09-28 11:46:04+00:00,10140.0,3893,49.0,79.0,6.0,M,m,764.2,0.0,0.03,9.0
287,1411956064,,9840.0,2014-09-29 02:01:04+00:00,10620.0,3908,36.0,92.0,0.0,M,m,763.1,0.0,0.0,0.0
288,1411965904,,10080.0,2014-09-29 04:45:04+00:00,9840.0,3910,38.0,92.0,0.0,M,m,761.8,0.0,0.0,0.0
289,1411975984,,9660.0,2014-09-29 07:33:04+00:00,10080.0,3913,37.0,95.0,0.0,M,m,761.2,0.0,0.0,3.0
290,1411985644,,9660.0,2014-09-29 10:14:04+00:00,9660.0,3916,41.0,92.0,0.0,M,m,761.0,0.03,0.03,3.0
291,1411995304,,9356.0,2014-09-29 12:55:04+00:00,9660.0,3918,47.0,70.0,0.0,M,m,759.9,0.0,0.04,3.0
292,1412042824,,9720.0,2014-09-30 02:07:04+00:00,9420.0,3932,38.0,89.0,3.0,M,m,759.4,0.0,0.0,6.0
293,1412052544,,9600.0,2014-09-30 04:49:04+00:00,9720.0,3934,38.0,89.0,0.0,M,m,758.3,0.0,0.0,6.0
294,1412062144,,9180.0,2014-09-30 07:29:04+00:00,9600.0,3937,38.0,89.0,5.0,290,m,757.7,0.0,0.01,17.0
295,1412071324,,9060.0,2014-09-30 10:02:04+00:00,9180.0,3940,41.0,79.0,9.0,270,m,757.7,0.0,0.01,32.0
296,1412080384,,9600.0,2014-09-30 12:33:04+00:00,9060.0,3942,43.0,73.0,8.0,270,18,757.5,0.0,0.01,48.0
297,1412089984,,9716.0,2014-09-30 15:13:04+00:00,9600.0,3945,43.0,73.0,5.0,M,17,756.7,0.0,0.03,63.0
298,1412128684,,9900.0,2014-10-01 01:58:04+00:00,9720.0,3956,32.0,95.0,0.0,M,m,758.8,0.0,0.01,0.0
299,1412164624,,9840.0,2014-10-01 11:57:04+00:00,9960.0,3966,39.0,61.0,0.0,M,m,761.2,0.0,0.01,17.0
300,1412174464,,9776.0,2014-10-01 14:41:04+00:00,9840.0,3968,33.0,91.0,6.0,M,m,761.5,0.02,0.03,29.0
301,1412235244,,10320.0,2014-10-02 07:34:04+00:00,10500.0,3985,30.0,85.0,7.0,M,m,764.2,0.0,0.0,27.0
302,1412293444,,10556.0,2014-10-02 23:44:04+00:00,10560.0,4000,27.0,81.0,0.0,M,m,770.1,0.0,0.0,104.0
303,1412326384,,10620.0,2014-10-03 08:53:04+00:00,10740.0,4009,29.0,88.0,0.0,M,m,771.9,0.0,0.0,6.0
304,1412337004,,10616.0,2014-10-03 11:50:04+00:00,10620.0,4012,44.0,22.0,7.0,M,m,771.7,0.0,0.0,20.0
305,1412420644,,10316.0,2014-10-04 11:04:04+00:00,10680.0,4036,50.0,39.0,7.0,M,m,768.7,0.0,0.0,28.0
306,1412501644,,10436.0,2014-10-05 09:34:04+00:00,9780.0,4058,49.0,56.0,9.0,280,m,767.1,0.0,0.0,20.0
307,1412593324,,10256.0,2014-10-06 11:02:04+00:00,10740.0,4084,54.0,41.0,8.0,290,m,765.5,0.0,0.0,52.0
308,1412683564,,9656.0,2014-10-07 12:06:04+00:00,10260.0,4109,58.0,43.0,8.0,270,m,765.8,0.0,0.0,27.0
309,1412702764,,9416.0,2014-10-07 17:26:04+00:00,9420.0,4114,56.0,46.0,0.0,M,m,765.0,0.0,0.0,58.0
310,1412761804,,10260.0,2014-10-08 09:50:04+00:00,9960.0,4129,37.0,88.0,0.0,M,m,766.0,0.0,0.0,18.0
311,1412772064,,10796.0,2014-10-08 12:41:04+00:00,10260.0,4131,56.0,50.0,3.0,M,m,765.5,0.01,0.01,24.0
312,1412860684,,10616.0,2014-10-09 13:18:04+00:00,10200.0,4156,56.0,45.0,0.0,M,m,764.4,0.0,0.0,15.0
313,1412881324,,9476.0,2014-10-09 19:02:04+00:00,9840.0,4162,45.0,62.0,5.0,310,m,765.0,0.0,0.0,28.0
314,1412931124,,10016.0,2014-10-10 08:52:04+00:00,10440.0,4175,37.0,85.0,0.0,M,m,766.0,0.0,0.0,9.0
315,1412951044,,9656.0,2014-10-10 14:24:04+00:00,9840.0,4181,53.0,52.0,3.0,90,m,764.7,0.0,0.0,30.0
316,1413289924,,10496.0,2014-10-14 12:32:04+00:00,10440.0,4275,50.0,53.0,0.0,M,m,765.8,0.0,0.0,23.0
317,1413341824,,10020.0,2014-10-15 02:57:04+00:00,10080.0,4290,29.0,92.0,5.0,300,m,760.7,0.0,0.0,11.0
318,1413351844,,10680.0,2014-10-15 05:44:04+00:00,10020.0,4292,28.0,95.0,3.0,310,m,759.9,0.0,0.0,17.0
319,1413362524,,10020.0,2014-10-15 08:42:04+00:00,10680.0,4295,32.0,92.0,0.0,M,m,759.6,0.0,0.0,23.0
320,1413372544,,10256.0,2014-10-15 11:29:04+00:00,10020.0,4298,56.0,32.0,5.0,M,m,758.6,0.0,0.0,31.0
321,1413393364,,8876.0,2014-10-15 17:16:04+00:00,10440.0,4304,49.0,31.0,13.0,260,30,757.7,0.0,0.0,78.0
322,1413455104,,10680.0,2014-10-16 10:25:04+00:00,10080.0,4321,39.0,48.0,5.0,M,m,765.2,0.0,0.0,16.0
323,1413465784,,10196.0,2014-10-16 13:23:04+00:00,10680.0,4324,42.0,44.0,5.0,M,m,764.7,0.0,0.0,27.0
324,1413515104,,10380.0,2014-10-17 03:05:04+00:00,9900.0,4338,24.0,80.0,3.0,300,m,764.7,0.0,0.0,9.0
325,1413525484,,10440.0,2014-10-17 05:58:04+00:00,10380.0,4341,22.0,88.0,0.0,M,m,765.2,0.0,0.0,9.0
326,1413598684,,10440.0,2014-10-18 02:18:04+00:00,10320.0,4361,29.0,88.0,0.0,M,m,765.0,0.0,0.0,3.0
327,1413609124,,10320.0,2014-10-18 05:12:04+00:00,10440.0,4364,27.0,88.0,0.0,M,m,765.0,0.0,0.0,6.0
328,1413619444,,10680.0,2014-10-18 08:04:04+00:00,10320.0,4367,32.0,85.0,0.0,M,m,765.5,0.0,0.0,12.0
329,1413630124,,10196.0,2014-10-18 11:02:04+00:00,10680.0,4370,46.0,65.0,5.0,120,m,765.5,0.0,0.0,23.0
330,1413691384,,10080.0,2014-10-19 04:03:04+00:00,10380.0,4387,26.0,92.0,0.0,M,m,766.6,0.0,0.0,5.0
331,1413701464,,10380.0,2014-10-19 06:51:04+00:00,10080.0,4389,25.0,92.0,0.0,M,m,766.3,0.0,0.0,5.0
332,1413711844,,10200.0,2014-10-19 09:44:04+00:00,10380.0,4392,39.0,85.0,0.0,M,m,766.8,0.0,0.0,5.0
333,1413722044,,10200.0,2014-10-19 12:34:04+00:00,10200.0,4395,48.0,51.0,3.0,120,m,766.3,0.0,0.0,14.0
334,1413732244,,9776.0,2014-10-19 15:24:04+00:00,10200.0,4398,58.0,40.0,5.0,M,m,765.2,0.0,0.0,29.0
335,1413760324,,9780.0,2014-10-19 23:12:04+00:00,9240.0,4406,28.0,71.0,3.0,310,m,765.8,0.0,0.0,54.0
336,1413770104,,10260.0,2014-10-20 01:55:04+00:00,9780.0,4408,26.0,80.0,0.0,M,m,765.8,0.0,0.0,0.0
337,1413780364,,10500.0,2014-10-20 04:46:04+00:00,10260.0,4411,25.0,87.0,0.0,M,m,765.2,0.0,0.0,0.0
338,1413790864,,10680.0,2014-10-20 07:41:04+00:00,10500.0,4414,24.0,87.0,3.0,310,m,765.5,0.0,0.0,9.0
339,1413801544,,9960.0,2014-10-20 10:39:04+00:00,10680.0,4417,45.0,60.0,0.0,M,m,765.5,0.0,0.0,9.0
340,1413811504,,10620.0,2014-10-20 13:25:04+00:00,9960.0,4420,56.0,43.0,3.0,M,m,763.9,0.0,0.0,20.0
341,1413822124,,10016.0,2014-10-20 16:22:04+00:00,10620.0,4423,59.0,34.0,7.0,M,m,763.1,0.0,0.0,35.0
342,1413861724,,9780.0,2014-10-21 03:22:04+00:00,9840.0,4434,29.0,92.0,3.0,320,m,759.9,0.0,0.0,3.0
343,1413871504,,10080.0,2014-10-21 06:05:04+00:00,9780.0,4437,29.0,92.0,0.0,M,m,759.6,0.0,0.0,6.0
344,1413881584,,9540.0,2014-10-21 08:53:04+00:00,10080.0,4439,35.0,95.0,3.0,300,m,759.4,0.02,0.02,12.0
345,1413891124,,10740.0,2014-10-21 11:32:04+00:00,9540.0,4442,39.0,88.0,7.0,M,m,759.6,0.0,0.02,22.0
346,1413901864,,9900.0,2014-10-21 14:31:04+00:00,10740.0,4445,38.0,69.0,10.0,270,17,760.2,0.0,0.06,46.0
347,1413980344,,10676.0,2014-10-22 12:19:04+00:00,10680.0,4467,38.0,59.0,8.0,270,m,765.2,0.0,0.0,29.0
348,1414034524,,10320.0,2014-10-23 03:22:04+00:00,10620.0,4482,28.0,88.0,3.0,310,m,765.0,0.0,0.0,9.0
349,1414206304,,10320.0,2014-10-25 03:05:04+00:00,10560.0,4530,27.0,84.0,3.0,310,m,766.6,0.0,0.0,9.0
350,1414216624,,10560.0,2014-10-25 05:57:04+00:00,10320.0,4533,26.0,84.0,0.0,M,m,765.8,0.0,0.0,15.0
351,1414227184,,10260.0,2014-10-25 08:53:04+00:00,10560.0,4535,30.0,85.0,0.0,M,m,765.5,0.0,0.0,18.0
352,1414237444,,10016.0,2014-10-25 11:44:04+00:00,10260.0,4538,57.0,30.0,3.0,M,m,764.2,0.0,0.0,21.0
353,1414257244,,10376.0,2014-10-25 17:14:04+00:00,9780.0,4544,56.0,27.0,6.0,M,m,760.7,0.0,0.0,45.0
354,1414287904,,10620.0,2014-10-26 01:45:04+00:00,10140.0,4552,36.0,92.0,5.0,260,m,758.8,0.19,0.19,5.0
355,1414404484,,10440.0,2014-10-27 10:08:04+00:00,9780.0,4585,26.0,74.0,5.0,M,m,761.5,0.0,0.0,49.0
356,1414414924,,10076.0,2014-10-27 13:02:04+00:00,10440.0,4588,29.0,63.0,5.0,M,18,761.8,0.0,0.0,62.0
357,1414465744,,10620.0,2014-10-28 03:09:04+00:00,10200.0,4602,18.0,88.0,0.0,M,m,764.7,0.0,0.0,0.0
358,1414476364,,10200.0,2014-10-28 06:06:04+00:00,10620.0,4605,17.0,87.0,0.0,M,m,765.0,0.0,0.0,0.0
359,1414486564,,10260.0,2014-10-28 08:56:04+00:00,10200.0,4608,26.0,77.0,0.0,M,m,766.0,0.0,0.0,3.0
360,1414496824,,10736.0,2014-10-28 11:47:04+00:00,10260.0,4610,32.0,60.0,3.0,M,m,766.0,0.0,0.0,9.0
361,1414548784,,10440.0,2014-10-29 02:13:04+00:00,10560.0,4625,18.0,88.0,5.0,300,m,766.6,0.0,0.0,8.0
362,1414644544,,10740.0,2014-10-30 04:49:04+00:00,10740.0,4651,25.0,92.0,0.0,M,m,769.5,0.0,0.0,3.0
363,1414655284,,10680.0,2014-10-30 07:48:04+00:00,10740.0,4654,27.0,92.0,0.0,M,m,769.8,0.0,0.0,3.0
364,1414665964,,10680.0,2014-10-30 10:46:04+00:00,10680.0,4657,40.0,67.0,3.0,M,m,770.1,0.0,0.0,9.0
365,1414728845,,10440.0,2014-10-31 04:14:05+00:00,10320.0,4675,28.0,92.0,0.0,M,m,765.0,0.0,0.0,3.0
366,1414739285,,10255.0,2014-10-31 07:08:05+00:00,10440.0,4678,28.0,95.0,3.0,310,m,763.6,0.0,0.0,12.0
367,1414812065,,10015.0,2014-11-01 03:21:05+00:00,10320.0,4698,28.0,88.0,0.0,M,m,757.7,0.0,0.0,0.0
368,1414832405,,10080.0,2014-11-01 09:00:05+00:00,10080.0,4704,34.0,85.0,0.0,M,m,756.1,0.0,0.0,3.0
369,1414842485,,9775.0,2014-11-01 11:48:05+00:00,10080.0,4706,49.0,44.0,0.0,M,m,755.1,0.0,0.0,3.0
370,1414912805,,9960.0,2014-11-02 07:20:05+00:00,9720.0,4726,28.0,81.0,6.0,M,m,756.1,0.0,0.01,28.0
371,1414922765,,10560.0,2014-11-02 10:06:05+00:00,9960.0,4729,30.0,74.0,7.0,M,m,756.9,0.0,0.01,50.0
372,1414933325,,9895.0,2014-11-02 13:02:05+00:00,10560.0,4732,31.0,66.0,5.0,M,m,757.2,0.0,0.01,67.0
373,1415293505,,10020.0,2014-11-06 17:05:05+00:00,10680.0,4831,38.0,61.0,0.0,M,m,767.9,0.0,0.0,31.0
374,1415303525,,10200.0,2014-11-06 19:52:05+00:00,10020.0,4833,30.0,81.0,0.0,M,m,766.8,0.0,0.0,31.0
375,1415313725,,10555.0,2014-11-06 22:42:05+00:00,10200.0,4836,30.0,85.0,3.0,280,m,767.1,0.0,0.0,34.0
376,1415389145,,10260.0,2014-11-07 19:39:05+00:00,10200.0,4857,27.0,78.0,0.0,M,m,770.9,0.0,0.0,119.0
377,1415399405,,10500.0,2014-11-07 22:30:05+00:00,10260.0,4860,26.0,80.0,0.0,M,m,771.1,0.0,0.0,119.0
378,1415409905,,10380.0,2014-11-08 01:25:05+00:00,10500.0,4863,23.0,87.0,3.0,310,m,771.1,0.0,0.0,3.0
379,1415441945,,10740.0,2014-11-08 10:19:05+00:00,10740.0,4872,39.0,61.0,3.0,M,m,769.3,0.0,0.0,9.0
380,1415452685,,10320.0,2014-11-08 13:18:05+00:00,10740.0,4875,44.0,45.0,6.0,M,m,767.9,0.0,0.0,15.0
381,1415484065,,10620.0,2014-11-08 22:01:05+00:00,10140.0,4884,27.0,78.0,0.0,M,m,766.3,0.0,0.0,34.0
382,1415494685,,10440.0,2014-11-09 00:58:05+00:00,10620.0,4887,27.0,84.0,0.0,M,m,765.0,0.0,0.0,0.0
383,1415505125,,10680.0,2014-11-09 03:52:05+00:00,10440.0,4889,33.0,77.0,3.0,M,m,764.2,0.0,0.0,6.0
384,1415537585,,10740.0,2014-11-09 12:53:05+00:00,10320.0,4898,39.0,64.0,8.0,260,m,756.7,0.0,0.0,70.0
385,1415591645,,10560.0,2014-11-10 03:54:05+00:00,10440.0,4913,27.0,84.0,6.0,M,m,747.1,0.01,0.07,17.0
386,1415602205,,8640.0,2014-11-10 06:50:05+00:00,10560.0,4916,22.0,84.0,7.0,M,m,749.5,0.01,0.08,27.0
387,1415610845,,8520.0,2014-11-10 09:14:05+00:00,8640.0,4919,14.0,79.0,0.0,M,m,753.5,0.0,0.08,33.0
388,1415619365,,10740.0,2014-11-10 11:36:05+00:00,8520.0,4921,16.0,64.0,7.0,M,m,755.3,0.0,0.08,46.0
389,1415630105,,8580.0,2014-11-10 14:35:05+00:00,10740.0,4924,16.0,67.0,3.0,M,m,756.7,0.0,0.08,61.0
390,1415638685,,8400.0,2014-11-10 16:58:05+00:00,8580.0,4927,15.0,66.0,0.0,M,m,756.9,0.0,0.08,69.0
391,1415647085,,8700.0,2014-11-10 19:18:05+00:00,8400.0,4929,14.0,76.0,3.0,M,m,756.9,0.0,0.08,75.0
392,1415655785,,9115.0,2014-11-10 21:43:05+00:00,8700.0,4931,11.0,80.0,5.0,M,m,756.7,0.01,0.09,83.0
393,1415674685,,10320.0,2014-11-11 02:58:05+00:00,9540.0,4937,4.0,72.0,0.0,M,m,756.1,0.01,0.04,6.0
394,1415685005,,10620.0,2014-11-11 05:50:05+00:00,10320.0,4939,1.0,74.0,7.0,M,m,756.7,0.0,0.04,16.0
395,1415935145,,10200.0,2014-11-14 03:19:05+00:00,10080.0,5009,16.0,87.0,0.0,M,m,754.0,0.03,0.09,3.0
