,Unnamed: 0,datetime,duration,height,interpolated_height,time_to_next_eruption,time_since_last_eruption,Gage Height,Discharge,Water Temp,Temp,RH,Wind Speed,Atm Press,Precip,Wind Chill
2237,2237,2016-02-13 14:42:00+00:00,232,130.0,0.0,5100.0,5940.0,2.38,33.9,6.1,27.0,68.0,8.0,761.5,0.00,19
2238,2238,2016-02-14 10:40:00+00:00,240,125.0,0.0,5400.0,5520.0,2.36,32.0,4.4,27.0,74.0,7.0,759.4,0.00,19
2239,2239,2016-02-14 12:10:00+00:00,212,110.0,0.0,5580.0,5400.0,2.37,32.9,5.0,28.0,71.0,8.0,759.9,0.00,20
2240,2240,2016-02-14 13:43:00+00:00,227,145.0,0.0,5160.0,5580.0,2.37,32.9,5.6,29.0,71.0,11.0,759.6,0.00,19
2241,2241,2016-02-14 15:09:00+00:00,259,130.0,0.0,6060.0,5160.0,2.38,33.9,5.6,32.0,55.0,11.0,759.9,0.00,23
2242,2242,2016-02-16 10:09:00+00:00,239,150.0,0.0,5160.0,5580.0,2.38,33.9,6.1,31.0,81.0,5.0,761.8,0.00,26
2243,2243,2016-02-16 11:35:00+00:00,207,130.0,0.0,6120.0,5160.0,2.37,32.9,6.6,34.0,78.0,8.0,761.8,0.00,27
2244,2244,2016-02-16 13:17:00+00:00,239,130.0,0.0,5760.0,6120.0,2.38,33.9,7.0,33.0,77.0,5.0,761.2,0.00,28
2245,2245,2016-02-16 14:53:00+00:00,257,140.0,0.0,5220.0,5760.0,2.38,33.9,7.0,33.0,77.0,5.0,761.0,0.00,M
2246,2246,2016-02-17 11:37:00+00:00,231,140.0,0.0,5220.0,5880.0,2.37,32.9,6.9,30.0,68.0,0.0,757.7,0.00,NC
2247,2247,2016-02-17 13:04:00+00:00,209,140.0,0.0,5760.0,5220.0,2.37,32.9,7.4,36.0,54.0,0.0,755.6,0.00,NC
2248,2248,2016-02-17 14:40:00+00:00,227,155.0,0.0,5280.0,5760.0,2.38,33.9,7.8,39.0,48.0,0.0,755.1,0.00,NC
2249,2249,2016-02-18 11:03:00+00:00,249,130.0,0.0,6420.0,5160.0,2.41,37.0,5.5,35.0,81.0,8.0,745.4,0.01,28
2250,2250,2016-02-18 12:50:00+00:00,224,150.0,0.0,5520.0,6420.0,2.42,38.0,5.4,35.0,84.0,8.0,744.6,0.00,M
2251,2251,2016-02-19 11:44:00+00:00,219,155.0,0.0,5160.0,6240.0,2.36,32.0,4.3,30.0,60.0,5.0,759.4,0.00,25
2252,2252,2016-02-19 13:10:00+00:00,243,150.0,0.0,7020.0,5160.0,2.37,32.9,5.4,32.0,55.0,7.0,759.1,0.00,25
2253,2253,2016-02-19 15:07:00+00:00,215,160.0,0.0,4800.0,7020.0,2.37,32.9,5.5,31.0,60.0,7.0,758.6,0.00,24
2254,2254,2016-02-20 11:15:00+00:00,198,150.0,0.0,4620.0,6900.0,2.36,32.0,5.3,25.0,52.0,13.0,763.1,0.00,13
2255,2255,2016-02-20 12:32:00+00:00,237,130.0,0.0,5460.0,4620.0,2.37,32.9,6.0,24.0,47.0,13.0,762.8,0.00,12
2256,2256,2016-02-20 14:03:00+00:00,230,130.0,0.0,5880.0,5460.0,2.37,32.9,5.9,28.0,38.0,7.0,762.3,0.00,21
2257,2257,2016-02-20 15:41:00+00:00,208,140.0,0.0,6180.0,5880.0,2.37,32.9,5.4,25.0,43.0,11.0,762.8,0.00,14
2258,2258,2016-02-21 11:47:00+00:00,245,160.0,0.0,5640.0,6360.0,2.36,32.0,4.0,10.0,72.0,0.0,766.6,0.00,NC
2259,2259,2016-02-21 13:21:00+00:00,255,155.0,0.0,5820.0,5640.0,2.36,32.0,5.3,19.0,56.0,0.0,765.0,0.00,NC
2260,2260,2016-02-22 10:32:00+00:00,214,140.0,0.0,6060.0,3960.0,2.36,32.0,5.6,28.0,57.0,5.0,760.7,0.00,22
2261,2261,2016-02-22 12:13:00+00:00,248,135.0,0.0,5520.0,6060.0,2.37,32.9,6.3,29.0,44.0,0.0,760.4,0.00,NC
2262,2262,2016-02-22 13:45:00+00:00,215,150.0,0.0,5400.0,5520.0,2.37,32.9,6.6,27.0,46.0,6.0,760.2,0.00,20
2263,2263,2016-02-22 15:15:00+00:00,255,140.0,0.0,6120.0,5400.0,2.38,33.9,6.4,29.0,35.0,3.0,759.6,0.00,NC
2264,2264,2016-02-23 13:35:00+00:00,210,130.0,0.0,5100.0,6060.0,2.38,33.9,3.2,16.0,48.0,0.0,766.3,0.00,NC
2265,2265,2016-02-23 15:00:00+00:00,248,140.0,0.0,5580.0,5100.0,2.38,33.9,3.6,26.0,39.0,0.0,765.2,0.00,NC
2266,2266,2016-04-15 13:10:00+00:00,235,140.0,0.0,5700.0,6000.0,2.56,62.3,8.3,35.0,47.0,9.0,757.7,0.00,28
2267,2267,2016-04-15 14:45:00+00:00,223,137.0,1.0,6060.0,5700.0,2.57,63.7,8.4,28.0,71.0,7.0,758.8,0.01,21
2268,2268,2016-04-15 16:26:00+00:00,241,150.0,0.0,5280.0,6060.0,2.58,65.1,8.3,36.0,45.0,7.0,759.6,0.00,30
2269,2269,2016-04-16 16:18:00+00:00,249,135.0,0.0,5460.0,5520.0,2.51,55.6,10.5,42.0,26.0,5.0,766.8,0.00,M
2270,2270,2016-04-17 11:12:00+00:00,242,140.0,0.0,5220.0,6180.0,2.48,51.8,8.7,37.0,26.0,7.0,769.5,0.00,32
2271,2271,2016-04-17 12:39:00+00:00,257,137.0,1.0,5820.0,5220.0,2.48,51.8,10.8,40.0,26.0,7.0,769.3,0.00,M
2272,2272,2016-04-17 14:16:00+00:00,232,137.0,1.0,5580.0,5820.0,2.47,50.6,11.9,44.0,23.0,6.0,768.5,0.00,M
2273,2273,2016-04-17 15:49:00+00:00,248,137.0,1.0,5640.0,5580.0,2.48,51.8,11.5,44.0,25.0,6.0,768.2,0.00,41
2274,2274,2016-04-18 08:53:00+00:00,235,140.0,0.0,5760.0,5280.0,2.48,51.8,6.8,31.0,66.0,3.0,769.0,0.00,NC
2275,2275,2016-04-18 10:29:00+00:00,245,140.0,0.0,5700.0,5760.0,2.47,50.6,8.4,36.0,56.0,8.0,768.7,0.00,30
2276,2276,2016-04-18 12:04:00+00:00,265,140.0,0.0,5280.0,5700.0,2.47,50.6,9.1,38.0,50.0,5.0,768.2,0.00,34
2277,2277,2016-04-18 13:32:00+00:00,252,130.0,0.0,6420.0,5280.0,2.47,50.6,9.9,38.0,52.0,0.0,768.2,0.00,NC
2278,2278,2016-04-18 15:19:00+00:00,240,137.0,1.0,5520.0,6420.0,2.47,50.6,10.4,42.0,44.0,5.0,767.4,0.00,39
2279,2279,2016-04-19 14:47:00+00:00,252,120.0,0.0,6360.0,5160.0,2.49,53.1,12.1,47.0,60.0,7.0,763.4,0.00,44
2280,2280,2016-04-19 16:33:00+00:00,223,140.0,0.0,4800.0,6360.0,2.51,55.6,12.2,53.0,37.0,7.0,762.6,0.00,NC
2281,2281,2016-04-20 12:29:00+00:00,248,145.0,0.0,5880.0,5700.0,2.54,59.6,12.7,48.0,43.0,0.0,763.4,0.00,NC
2282,2282,2016-04-20 14:07:00+00:00,235,135.0,0.0,5820.0,5880.0,2.54,59.6,14.1,54.0,31.0,3.0,763.4,0.00,NC
2283,2283,2016-04-21 10:51:00+00:00,238,150.0,0.0,5880.0,5700.0,2.59,66.5,9.9,44.0,45.0,3.0,765.5,0.00,NC
2284,2284,2016-04-21 12:29:00+00:00,235,135.0,0.0,5700.0,5880.0,2.59,66.5,12.0,49.0,38.0,0.0,765.0,0.00,NC
2285,2285,2016-04-21 14:04:00+00:00,242,130.0,0.0,6060.0,5700.0,2.61,69.3,13.4,54.0,29.0,5.0,764.2,0.00,NC
2286,2286,2016-04-21 15:45:00+00:00,209,140.0,0.0,5340.0,6060.0,2.64,72.3,13.4,51.0,35.0,0.0,763.6,0.00,NC
2287,2287,2016-04-22 11:48:00+00:00,125,130.0,0.0,4740.0,5400.0,2.65,73.8,11.0,54.0,32.0,5.0,760.4,0.00,NC
2288,2288,2016-04-22 13:07:00+00:00,257,145.0,0.0,5820.0,4740.0,2.66,75.3,12.0,55.0,25.0,3.0,759.1,0.00,NC
2289,2289,2016-04-22 14:44:00+00:00,226,130.0,0.0,6000.0,5820.0,2.69,79.9,12.3,60.0,16.0,7.0,758.8,0.00,NC
2290,2290,2016-04-22 16:24:00+00:00,240,145.0,0.0,6240.0,6000.0,2.73,86.3,12.2,59.0,20.0,6.0,758.0,0.00,NC
2291,2291,2016-04-23 11:22:00+00:00,244,130.0,0.0,5220.0,5700.0,2.7,81.5,7.5,41.0,73.0,11.0,754.3,m,34
2292,2292,2016-04-23 12:49:00+00:00,232,130.0,0.0,5580.0,5220.0,2.7,81.5,7.9,41.0,67.0,9.0,754.5,m,35
2293,2293,2016-04-23 14:22:00+00:00,243,130.0,0.0,5700.0,5580.0,2.7,81.5,8.4,38.0,75.0,0.0,755.1,m,NC
2294,2294,2016-04-23 15:57:00+00:00,240,135.0,0.0,5700.0,5700.0,2.7,81.5,8.8,37.0,81.0,3.0,754.8,m,NC
2295,2295,2016-04-24 10:59:00+00:00,238,140.0,0.0,5160.0,5760.0,2.65,73.8,7.5,34.0,92.0,0.0,754.8,m,M
2296,2296,2016-04-24 12:25:00+00:00,237,150.0,0.0,5580.0,5160.0,2.65,73.8,7.9,40.0,69.0,7.0,754.8,0.01,35
2297,2297,2016-04-24 13:58:00+00:00,243,130.0,0.0,6120.0,5580.0,2.63,70.8,8.5,41.0,70.0,6.0,755.3,0.00,37
2298,2298,2016-04-24 15:40:00+00:00,247,145.0,0.0,6120.0,6120.0,2.64,72.3,8.7,38.0,85.0,9.0,755.3,0.02,32
2299,2299,2016-04-25 10:49:00+00:00,235,137.0,1.0,6060.0,6120.0,2.62,70.8,8.0,38.0,78.0,0.0,753.2,0.00,NC
2300,2300,2016-04-25 12:30:00+00:00,238,137.0,1.0,5400.0,6060.0,2.62,70.8,8.4,37.0,81.0,0.0,753.2,0.00,M
2301,2301,2016-04-25 14:00:00+00:00,230,137.0,1.0,6120.0,5400.0,2.64,72.3,8.3,38.0,85.0,0.0,752.9,0.02,NC
2302,2302,2016-04-25 15:42:00+00:00,222,140.0,0.0,6600.0,6120.0,2.65,73.8,8.5,35.0,88.0,0.0,753.2,0.03,NC
2303,2303,2016-04-26 10:37:00+00:00,261,150.0,0.0,5940.0,5280.0,2.6,67.9,7.6,33.0,71.0,3.0,755.3,0.00,NC
2304,2304,2016-04-26 12:16:00+00:00,236,137.0,1.0,5340.0,5940.0,2.59,66.5,8.1,35.0,63.0,7.0,755.1,0.00,29
2305,2305,2016-04-26 13:45:00+00:00,244,137.0,1.0,5580.0,5340.0,2.6,67.9,8.2,34.0,69.0,10.0,755.3,0.00,26
2306,2306,2016-04-26 15:18:00+00:00,231,125.0,0.0,5700.0,5580.0,2.6,67.9,8.4,34.0,69.0,8.0,756.1,0.00,27
2307,2307,2016-04-27 10:06:00+00:00,244,140.0,0.0,5280.0,5940.0,2.55,60.9,6.5,31.0,66.0,5.0,756.7,0.00,M
2308,2308,2016-04-27 11:34:00+00:00,220,135.0,0.0,5640.0,5280.0,2.55,60.9,7.6,33.0,63.0,6.0,756.9,0.00,27
2309,2309,2016-04-27 13:08:00+00:00,245,137.0,1.0,6180.0,5640.0,2.55,60.9,8.5,35.0,58.0,3.0,756.4,0.00,NC
2310,2310,2016-04-27 14:51:00+00:00,237,140.0,0.0,5700.0,6180.0,2.55,60.9,8.9,33.0,75.0,6.0,756.4,0.00,27
2311,2311,2016-04-27 16:26:00+00:00,261,140.0,0.0,5220.0,5700.0,2.55,60.9,9.1,36.0,61.0,0.0,755.9,0.00,NC
2312,2312,2016-04-28 11:44:00+00:00,226,150.0,0.0,6240.0,5880.0,2.51,55.6,7.9,34.0,58.0,3.0,756.7,0.00,NC
2313,2313,2016-04-28 13:28:00+00:00,247,130.0,0.0,5820.0,6240.0,2.51,55.6,8.7,37.0,59.0,0.0,756.4,0.00,NC
2314,2314,2016-04-28 15:05:00+00:00,246,140.0,0.0,5220.0,5820.0,2.51,55.6,8.8,38.0,54.0,3.0,756.7,0.00,NC
2315,2315,2016-04-28 16:32:00+00:00,225,137.0,1.0,5940.0,5220.0,2.51,55.6,9.0,36.0,58.0,3.0,756.9,0.00,NC
2316,2316,2016-04-29 11:37:00+00:00,229,110.0,0.0,5640.0,5700.0,2.5,54.3,9.1,36.0,54.0,5.0,756.9,0.00,32
2317,2317,2016-04-29 13:11:00+00:00,238,145.0,0.0,5220.0,5640.0,2.51,55.6,10.2,39.0,44.0,0.0,756.4,0.00,NC
2318,2318,2016-04-29 14:38:00+00:00,213,130.0,0.0,5400.0,5220.0,2.5,54.3,11.1,42.0,34.0,6.0,756.1,0.00,38
2319,2319,2016-04-29 16:08:00+00:00,254,110.0,0.0,5460.0,5400.0,2.51,55.6,11.1,41.0,42.0,5.0,756.1,0.00,38
2320,2320,2016-04-30 11:14:00+00:00,219,155.0,0.0,5880.0,6060.0,2.51,55.6,9.2,40.0,52.0,5.0,761.8,0.00,36
2321,2321,2016-04-30 12:52:00+00:00,239,150.0,0.0,5340.0,5880.0,2.52,56.9,9.8,41.0,46.0,6.0,762.0,0.00,37
2322,2322,2016-04-30 14:21:00+00:00,234,130.0,0.0,6120.0,5340.0,2.51,55.6,10.4,40.0,52.0,6.0,762.8,0.00,36
2323,2323,2016-04-30 16:03:00+00:00,241,130.0,0.0,6060.0,6120.0,2.51,55.6,10.7,38.0,57.0,3.0,763.6,0.00,NC
2324,2324,2016-05-01 11:36:00+00:00,232,130.0,0.0,5580.0,5760.0,2.49,53.1,11.1,41.0,46.0,5.0,767.7,0.00,38
2325,2325,2016-05-01 13:09:00+00:00,241,130.0,0.0,5400.0,5580.0,2.49,53.1,13.0,43.0,33.0,3.0,766.8,0.00,NC
2326,2326,2016-05-01 14:39:00+00:00,252,120.0,0.0,5280.0,5400.0,2.52,56.9,13.8,44.0,27.0,5.0,766.8,0.00,41
2327,2327,2016-05-01 16:07:00+00:00,230,130.0,0.0,5400.0,5280.0,2.52,56.9,13.4,46.0,24.0,3.0,766.3,0.00,NC
2328,2328,2016-05-02 10:22:00+00:00,198,135.0,0.0,5220.0,6060.0,2.54,59.6,9.1,37.0,45.0,3.0,767.7,0.00,NC
2329,2329,2016-05-02 11:49:00+00:00,214,160.0,0.0,5760.0,5220.0,2.52,56.9,11.6,41.0,35.0,5.0,767.7,0.00,38
2330,2330,2016-05-02 13:25:00+00:00,244,140.0,0.0,5520.0,5760.0,2.53,58.2,13.4,47.0,29.0,6.0,767.1,0.00,44
2331,2331,2016-05-02 14:57:00+00:00,225,140.0,0.0,6000.0,5520.0,2.57,63.7,14.0,53.0,16.0,5.0,766.6,0.00,NC
2332,2332,2016-05-03 10:39:00+00:00,239,150.0,0.0,5880.0,3960.0,2.59,66.5,10.2,46.0,39.0,3.0,769.3,0.00,NC
2333,2333,2016-05-03 12:17:00+00:00,222,140.0,0.0,5460.0,5880.0,2.58,65.1,12.9,50.0,24.0,6.0,769.0,0.00,NC
2334,2334,2016-05-03 13:48:00+00:00,231,130.0,0.0,5400.0,5460.0,2.59,66.5,14.3,52.0,25.0,5.0,768.7,0.00,NC
2335,2335,2016-05-03 15:18:00+00:00,229,130.0,0.0,5640.0,5400.0,2.6,67.9,14.6,53.0,29.0,7.0,768.5,0.00,NC
2336,2336,2016-05-04 10:14:00+00:00,219,140.0,0.0,5940.0,6240.0,2.66,75.3,9.2,48.0,37.0,3.0,767.7,0.00,NC
2337,2337,2016-05-04 11:53:00+00:00,244,150.0,0.0,5040.0,5940.0,2.65,73.8,11.6,52.0,33.0,0.0,767.7,0.00,NC
2338,2338,2016-05-04 13:17:00+00:00,239,125.0,0.0,5520.0,5040.0,2.65,73.8,13.2,62.0,22.0,3.0,766.6,0.00,NC
2339,2339,2016-05-04 14:49:00+00:00,218,120.0,0.0,5520.0,5520.0,2.66,75.3,14.1,61.0,23.0,9.0,766.3,0.00,NC
2340,2340,2016-05-04 16:21:00+00:00,222,135.0,0.0,5880.0,5520.0,2.7,81.5,13.8,57.0,26.0,0.0,765.5,0.00,NC
2341,2341,2016-05-04 17:59:00+00:00,226,150.0,0.0,6360.0,5880.0,2.74,88.0,13.4,54.0,38.0,0.0,765.0,0.00,NC
2342,2342,2016-05-05 11:28:00+00:00,233,120.0,0.0,6000.0,4860.0,2.72,84.7,10.4,53.0,33.0,3.0,764.4,0.00,NC
2343,2343,2016-05-06 14:31:00+00:00,223,130.0,0.0,5640.0,5820.0,2.74,88.0,9.2,53.0,46.0,7.0,763.9,0.00,NC
2344,2344,2016-05-06 16:05:00+00:00,235,160.0,0.0,5580.0,5640.0,2.74,88.0,9.5,56.0,43.0,5.0,762.8,0.00,NC
2345,2345,2016-05-07 12:48:00+00:00,255,140.0,0.0,5640.0,6480.0,2.73,86.3,9.3,48.0,60.0,3.0,760.7,0.00,NC
2346,2346,2016-05-07 14:22:00+00:00,249,140.0,0.0,5340.0,5640.0,2.72,84.7,10.5,48.0,58.0,3.0,760.7,0.00,M
2347,2347,2016-05-07 15:51:00+00:00,239,130.0,0.0,5760.0,5340.0,2.73,86.3,10.7,48.0,58.0,0.0,760.2,0.00,NC
2348,2348,2016-05-08 12:31:00+00:00,242,150.0,0.0,5760.0,5700.0,2.76,91.3,11.5,57.0,38.0,3.0,752.9,0.00,NC
2349,2349,2016-05-08 14:07:00+00:00,236,130.0,0.0,5940.0,5760.0,2.75,89.6,12.7,61.0,27.0,7.0,752.1,0.00,NC
2350,2350,2016-05-08 15:46:00+00:00,227,150.0,0.0,5280.0,5940.0,2.78,94.7,12.7,63.0,26.0,3.0,751.9,0.00,NC
2351,2351,2016-05-09 11:40:00+00:00,254,130.0,0.0,5820.0,5940.0,2.78,94.7,10.4,47.0,45.0,7.0,752.1,0.00,44
2352,2352,2016-05-09 13:17:00+00:00,266,130.0,0.0,5820.0,5820.0,2.78,94.7,11.9,50.0,29.0,9.0,751.9,0.00,NC
2353,2353,2016-05-09 14:54:00+00:00,228,130.0,0.0,5940.0,5820.0,2.8,98.1,12.0,49.0,23.0,10.0,751.9,0.00,NC
2354,2354,2016-05-09 16:33:00+00:00,236,120.0,0.0,5760.0,5940.0,2.8,98.1,11.1,44.0,27.0,11.0,752.7,0.00,38
2355,2355,2016-05-10 10:33:00+00:00,310,120.0,0.0,6240.0,6300.0,2.78,94.7,6.1,31.0,56.0,8.0,760.4,0.00,24
2356,2356,2016-05-10 12:17:00+00:00,240,145.0,0.0,5700.0,6240.0,2.77,93.0,7.1,31.0,56.0,3.0,761.0,0.00,NC
2357,2357,2016-05-10 13:52:00+00:00,201,110.0,0.0,5160.0,5700.0,2.76,91.3,7.8,31.0,60.0,9.0,761.2,0.01,23
2358,2358,2016-05-10 15:18:00+00:00,299,130.0,0.0,6120.0,5160.0,2.76,91.3,7.8,28.0,62.0,11.0,762.6,0.00,18
2359,2359,2016-05-11 11:48:00+00:00,241,130.0,0.0,5340.0,5760.0,2.63,70.8,7.4,36.0,36.0,8.0,767.4,0.00,30
2360,2360,2016-05-11 13:17:00+00:00,218,130.0,0.0,5400.0,5340.0,2.66,75.3,8.5,40.0,34.0,3.0,767.1,0.00,NC
2361,2361,2016-05-11 14:47:00+00:00,230,130.0,0.0,6120.0,5400.0,2.67,76.8,9.1,41.0,31.0,0.0,767.4,0.00,NC
2362,2362,2016-05-11 16:29:00+00:00,236,145.0,0.0,5280.0,6120.0,2.63,70.8,9.6,39.0,42.0,3.0,767.4,0.00,NC
2363,2363,2016-05-12 16:01:00+00:00,230,135.0,0.0,5640.0,5400.0,2.58,65.1,12.8,55.0,25.0,6.0,766.6,0.00,NC
2364,2364,2016-05-13 10:47:00+00:00,284,130.0,0.0,6000.0,5640.0,2.63,70.8,11.2,49.0,42.0,7.0,767.4,0.00,NC
2365,2365,2016-05-13 12:27:00+00:00,251,145.0,0.0,5340.0,6000.0,2.61,69.3,13.2,57.0,30.0,8.0,766.8,0.00,NC
2366,2366,2016-05-13 13:56:00+00:00,230,80.0,0.0,5400.0,5340.0,2.61,69.3,14.4,60.0,23.0,10.0,766.8,0.00,NC
2367,2367,2016-05-13 15:26:00+00:00,242,120.0,0.0,5460.0,5400.0,2.62,70.8,14.6,60.0,22.0,8.0,766.6,0.00,NC
2368,2368,2016-05-14 10:35:00+00:00,238,130.0,0.0,5640.0,5580.0,2.7,81.5,9.9,49.0,45.0,6.0,763.9,0.00,NC
2369,2369,2016-05-14 12:09:00+00:00,223,140.0,0.0,5100.0,5640.0,2.68,78.4,11.9,53.0,39.0,5.0,763.1,0.00,NC
2370,2370,2016-05-14 17:01:00+00:00,220,130.0,0.0,6180.0,5160.0,2.7,81.5,13.6,46.0,62.0,0.0,761.5,0.02,NC
2371,2371,2016-05-15 10:46:00+00:00,245,140.0,0.0,5760.0,5520.0,2.74,88.0,7.4,41.0,88.0,0.0,758.0,0.01,NC
2372,2372,2016-05-15 12:22:00+00:00,238,130.0,0.0,6120.0,5760.0,2.73,86.3,8.3,41.0,85.0,5.0,758.3,0.01,38
2373,2373,2016-05-15 14:04:00+00:00,218,120.0,0.0,5880.0,6120.0,2.71,83.1,9.1,41.0,85.0,3.0,758.0,0.01,NC
2374,2374,2016-05-15 15:42:00+00:00,236,145.0,0.0,5400.0,5880.0,2.72,84.7,9.7,45.0,82.0,5.0,757.7,0.00,42
2375,2375,2016-05-16 11:02:00+00:00,244,150.0,0.0,5700.0,5820.0,2.68,78.4,8.6,42.0,72.0,3.0,761.2,0.00,NC
2376,2376,2016-05-16 12:37:00+00:00,228,130.0,0.0,5280.0,5700.0,2.67,76.8,8.8,43.0,73.0,5.0,761.2,0.01,40
2377,2377,2016-05-16 14:05:00+00:00,243,140.0,0.0,5940.0,5280.0,2.68,78.4,9.9,47.0,60.0,6.0,761.8,0.00,44
2378,2378,2016-05-16 15:44:00+00:00,271,137.0,1.0,5760.0,5940.0,2.69,79.9,10.2,45.0,68.0,3.0,761.8,0.01,NC
2379,2379,2016-05-17 10:45:00+00:00,221,160.0,0.0,5580.0,6000.0,2.68,78.4,9.8,45.0,47.0,3.0,766.6,0.00,NC
2380,2380,2016-05-17 12:18:00+00:00,252,140.0,0.0,5880.0,5580.0,2.68,78.4,11.7,49.0,40.0,6.0,766.3,0.00,NC
2381,2381,2016-05-17 13:56:00+00:00,232,130.0,0.0,5400.0,5880.0,2.67,76.8,12.8,52.0,36.0,7.0,765.8,0.00,NC
2382,2382,2016-05-17 15:26:00+00:00,244,140.0,0.0,5580.0,5400.0,2.66,75.3,12.8,54.0,38.0,5.0,765.5,0.00,NC
2383,2383,2016-05-18 10:12:00+00:00,235,140.0,0.0,6660.0,5160.0,2.72,84.7,7.9,46.0,62.0,5.0,765.2,0.00,44
2384,2384,2016-05-18 12:03:00+00:00,195,140.0,0.0,4380.0,6660.0,2.7,81.5,9.0,51.0,45.0,0.0,764.4,0.00,NC
2385,2385,2016-05-18 13:16:00+00:00,242,130.0,0.0,6180.0,4380.0,2.7,81.5,9.8,52.0,44.0,5.0,764.2,0.00,NC
2386,2386,2016-05-18 14:59:00+00:00,239,140.0,0.0,5880.0,6180.0,2.69,79.9,10.9,55.0,36.0,5.0,763.4,0.00,NC
2387,2387,2016-05-19 10:08:00+00:00,250,140.0,0.0,5580.0,5520.0,2.84,105.0,8.0,53.0,58.0,5.0,756.9,0.00,NC
2388,2388,2016-05-19 11:41:00+00:00,225,120.0,0.0,5400.0,5580.0,2.83,103.0,8.6,54.0,54.0,6.0,756.4,0.00,NC
2389,2389,2016-05-19 13:11:00+00:00,269,130.0,0.0,6360.0,5400.0,2.86,109.0,8.6,47.0,70.0,3.0,755.6,0.01,NC
2390,2390,2016-05-19 14:57:00+00:00,215,140.0,0.0,5520.0,6360.0,2.88,113.0,8.8,44.0,82.0,11.0,755.6,0.03,38
2391,2391,2016-05-20 11:33:00+00:00,240,140.0,0.0,4860.0,6300.0,2.95,126.0,7.6,49.0,63.0,0.0,755.3,0.00,NC
2392,2392,2016-05-20 12:54:00+00:00,220,120.0,0.0,5820.0,4860.0,2.93,122.0,7.8,51.0,60.0,0.0,755.3,0.00,NC
2393,2393,2016-05-20 14:31:00+00:00,267,120.0,0.0,6000.0,5820.0,2.91,118.0,8.6,51.0,71.0,0.0,755.1,0.00,NC
2394,2394,2016-05-20 16:11:00+00:00,222,130.0,0.0,5520.0,6000.0,2.9,116.0,9.1,54.0,56.0,3.0,754.8,0.02,NC
2395,2395,2016-05-21 11:27:00+00:00,230,140.0,0.0,5880.0,5640.0,2.94,124.0,6.3,34.0,88.0,11.0,756.1,0.09,26
2396,2396,2016-05-21 13:05:00+00:00,204,120.0,0.0,5820.0,5880.0,2.98,132.0,7.0,35.0,88.0,0.0,757.7,0.00,NC
2397,2397,2016-05-21 14:42:00+00:00,230,150.0,0.0,5520.0,5820.0,2.96,128.0,7.3,36.0,85.0,0.0,757.2,0.00,NC
2398,2398,2016-05-21 16:14:00+00:00,256,140.0,0.0,5760.0,5520.0,2.93,122.0,7.4,38.0,78.0,0.0,756.9,0.00,M
2399,2399,2016-05-22 11:36:00+00:00,250,120.0,0.0,5520.0,5400.0,2.79,96.4,6.4,38.0,69.0,6.0,758.0,0.02,33
2400,2400,2016-05-22 13:08:00+00:00,209,120.0,0.0,5880.0,5520.0,2.79,96.4,8.2,36.0,69.0,8.0,758.3,0.00,30
2401,2401,2016-05-22 14:46:00+00:00,231,120.0,0.0,5580.0,5880.0,2.78,94.7,9.1,39.0,64.0,8.0,758.0,0.01,33
2402,2402,2016-05-22 16:19:00+00:00,285,130.0,0.0,5640.0,5580.0,2.77,93.0,9.2,42.0,48.0,11.0,757.5,0.00,36
2403,2403,2016-05-23 11:32:00+00:00,233,140.0,0.0,5700.0,5880.0,2.7,81.5,6.9,35.0,69.0,6.0,758.0,0.01,M
2404,2404,2016-05-23 13:07:00+00:00,213,140.0,0.0,5460.0,5700.0,2.69,79.9,7.8,36.0,75.0,6.0,758.0,0.00,31
2405,2405,2016-05-23 14:38:00+00:00,233,140.0,0.0,5820.0,5460.0,2.69,79.9,8.7,40.0,57.0,6.0,757.7,0.00,M
2406,2406,2016-05-23 16:15:00+00:00,239,140.0,0.0,5640.0,5820.0,2.7,81.5,9.2,40.0,62.0,5.0,758.0,0.00,36
2407,2407,2016-05-24 09:35:00+00:00,227,140.0,0.0,5940.0,5340.0,2.65,73.8,7.4,43.0,64.0,0.0,758.3,0.00,NC
2408,2408,2016-05-24 11:14:00+00:00,243,160.0,0.0,6000.0,5940.0,2.65,73.8,8.3,47.0,47.0,3.0,758.3,0.00,M
2409,2409,2016-05-24 12:54:00+00:00,215,140.0,0.0,5700.0,6000.0,2.64,72.3,9.6,48.0,40.0,7.0,758.0,0.00,45
2410,2410,2016-05-24 14:29:00+00:00,185,150.0,0.0,5460.0,5700.0,2.65,73.8,10.4,47.0,53.0,0.0,758.0,0.00,NC
2411,2411,2016-05-24 16:00:00+00:00,215,140.0,0.0,5580.0,5460.0,2.65,73.8,10.1,44.0,65.0,3.0,758.6,0.00,M
2412,2412,2016-05-25 09:26:00+00:00,244,130.0,0.0,6000.0,5460.0,2.78,94.7,6.9,35.0,92.0,0.0,761.0,0.01,NC
2413,2413,2016-05-25 11:06:00+00:00,212,130.0,0.0,6120.0,6000.0,2.79,96.4,8.1,40.0,82.0,5.0,761.0,0.02,36
2414,2414,2016-05-25 12:48:00+00:00,245,150.0,0.0,6480.0,6120.0,2.79,96.4,9.4,42.0,82.0,3.0,761.0,0.01,NC
2415,2415,2016-05-25 14:36:00+00:00,209,125.0,0.0,5700.0,6480.0,2.79,96.4,10.0,38.0,85.0,7.0,761.8,0.03,33
