,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,datetime,duration,height,interpolated_height,time_to_next_eruption,time_since_last_eruption,Orig. Weather Idx,Unnamed: 0.1.1.1,Temp,RH,Wind Speed,Wind Direction,Peak Wind Gust,Atm Press,Precip,Daily Precip Cumsum,Daily Wind Speed Cumsum
170,170,170,170,2014-05-29 14:36:00+00:00,244,120.0,0.0,5940.0,5220.0,975,975,57.0,18.0,7.0,M,m,765.0,0.0,0.0,30.0
171,171,171,171,2014-05-29 16:15:00+00:00,124,150.0,0.0,3480.0,5940.0,977,977,57.0,21.0,5.0,M,m,765.5,0.0,0.0,40.0
172,172,172,172,2014-05-29 17:13:00+00:00,276,120.0,0.0,6060.0,3480.0,978,978,58.0,19.0,3.0,M,m,765.5,0.0,0.0,43.0
173,173,173,173,2014-05-29 18:54:00+00:00,115,130.0,0.0,4260.0,6060.0,979,979,56.0,22.0,7.0,M,m,765.5,0.0,0.0,50.0
174,174,174,174,2014-05-30 10:19:00+00:00,221,150.0,0.0,5700.0,6540.0,995,995,47.0,45.0,0.0,M,m,766.3,0.0,0.0,14.0
175,175,175,175,2014-05-30 11:54:00+00:00,255,150.0,0.0,6000.0,5700.0,996,996,51.0,37.0,5.0,110,m,766.0,0.0,0.0,19.0
176,176,176,176,2014-05-30 13:34:00+00:00,249,150.0,0.0,5160.0,6000.0,998,998,56.0,35.0,6.0,100,m,765.2,0.0,0.0,30.0
177,177,177,177,2014-05-31 10:41:00+00:00,220,150.0,0.0,5760.0,5820.0,1019,1019,52.0,56.0,6.0,120,m,762.8,0.0,0.03,31.0
178,178,178,178,2014-05-31 12:17:00+00:00,238,145.0,0.0,5640.0,5760.0,1021,1021,57.0,48.0,3.0,170,m,761.8,0.0,0.03,39.0
179,179,179,179,2014-05-31 13:51:00+00:00,236,120.0,0.0,6120.0,5640.0,1022,1022,55.0,54.0,3.0,260,m,761.8,0.0,0.03,42.0
180,180,180,180,2014-05-31 15:33:00+00:00,220,140.0,0.0,5460.0,6120.0,1024,1024,56.0,48.0,8.0,300,m,762.3,0.0,0.03,57.0
181,181,181,181,2014-05-31 17:04:00+00:00,239,150.0,0.0,5760.0,5460.0,1026,1026,54.0,41.0,5.0,M,m,762.0,0.0,0.03,67.0
182,182,182,182,2014-05-31 18:40:00+00:00,248,150.0,0.0,5460.0,5760.0,1027,1027,52.0,44.0,0.0,M,m,762.3,0.0,0.03,67.0
183,183,183,183,2014-06-01 09:59:00+00:00,225,140.0,0.0,5520.0,5220.0,1043,1043,39.0,88.0,0.0,M,m,763.4,0.01,0.01,24.0
184,184,184,184,2014-06-01 11:31:00+00:00,243,130.0,0.0,5460.0,5520.0,1044,1044,44.0,76.0,6.0,70,m,762.8,0.0,0.01,30.0
185,185,185,185,2014-06-01 13:02:00+00:00,231,145.0,0.0,5280.0,5460.0,1046,1046,44.0,78.0,5.0,90,m,763.9,0.0,0.03,35.0
186,186,186,186,2014-06-01 14:30:00+00:00,208,130.0,0.0,5640.0,5280.0,1047,1047,40.0,89.0,0.0,M,m,764.2,0.03,0.06,35.0
187,187,187,187,2014-06-01 16:04:00+00:00,99,130.0,0.0,4620.0,5640.0,1049,1049,47.0,79.0,0.0,M,m,763.6,0.0,0.15,35.0
188,188,188,188,2014-06-01 17:21:00+00:00,272,140.0,0.0,5760.0,4620.0,1050,1050,43.0,79.0,5.0,M,m,763.9,0.01,0.16,40.0
189,189,189,189,2014-06-02 09:02:00+00:00,265,150.0,0.0,5880.0,5040.0,1066,1066,45.0,70.0,0.0,M,m,765.5,0.0,0.0699999999999999,11.0
190,190,190,190,2014-06-02 10:40:00+00:00,239,140.0,0.0,5760.0,5880.0,1067,1067,47.0,68.0,3.0,130,m,765.2,0.0,0.0699999999999999,14.0
191,191,191,191,2014-06-02 12:16:00+00:00,122,140.0,0.0,3900.0,5760.0,1069,1069,58.0,40.0,5.0,M,m,764.4,0.0,0.0699999999999999,24.0
192,192,192,192,2014-06-02 13:21:00+00:00,239,135.0,0.0,6360.0,3900.0,1070,1070,59.0,34.0,5.0,M,m,764.2,0.0,0.0699999999999999,29.0
193,193,193,193,2014-06-02 15:07:00+00:00,230,160.0,0.0,6240.0,6360.0,1072,1072,61.0,32.0,3.0,M,m,763.4,0.0,0.0699999999999999,37.0
194,194,194,194,2014-06-02 16:51:00+00:00,251,150.0,0.0,5100.0,6240.0,1073,1073,58.0,35.0,5.0,M,m,763.1,0.0,0.0699999999999999,42.0
195,195,195,195,2014-06-02 18:16:00+00:00,245,130.0,0.0,5700.0,5100.0,1075,1075,59.0,33.0,0.0,M,m,762.3,0.0,0.0699999999999999,42.0
196,196,196,196,2014-06-03 09:45:00+00:00,236,137.0,1.0,5400.0,5880.0,1090,1090,53.0,54.0,0.0,M,m,759.9,0.0,0.0,3.0
197,197,197,197,2014-06-03 11:15:00+00:00,225,140.0,0.0,5940.0,5400.0,1092,1092,59.0,34.0,3.0,M,m,760.4,0.0,0.0,12.0
198,198,198,198,2014-06-03 12:54:00+00:00,237,135.0,0.0,6420.0,5940.0,1093,1093,55.0,38.0,7.0,M,m,760.7,0.0,0.0,19.0
199,199,199,199,2014-06-03 14:41:00+00:00,241,155.0,0.0,5160.0,6420.0,1095,1095,63.0,26.0,11.0,280,16,760.4,0.0,0.0,39.0
200,200,200,200,2014-06-03 16:07:00+00:00,241,130.0,0.0,6240.0,5160.0,1097,1097,48.0,62.0,13.0,300,M,762.6,0.0,0.0,60.0
201,201,201,201,2014-06-03 17:51:00+00:00,244,155.0,0.0,5520.0,6240.0,1098,1098,45.0,85.0,0.0,M,M,762.8,0.02,0.02,60.0
202,202,202,202,2014-06-04 09:22:00+00:00,218,140.0,0.0,5460.0,6180.0,1114,1114,43.0,79.0,3.0,110,m,763.4,0.0,0.0,14.0
203,203,203,203,2014-06-04 10:53:00+00:00,217,150.0,0.0,5700.0,5460.0,1115,1115,46.0,62.0,3.0,M,m,763.4,0.0,0.0,17.0
204,204,204,204,2014-06-04 12:28:00+00:00,250,135.0,0.0,6540.0,5700.0,1117,1117,54.0,44.0,0.0,M,m,762.3,0.0,0.0,24.0
205,205,205,205,2014-06-04 14:17:00+00:00,223,130.0,0.0,5340.0,6540.0,1119,1119,38.0,89.0,14.0,290,25,766.3,0.09,0.11,49.0
206,206,206,206,2014-06-04 15:46:00+00:00,242,135.0,0.0,5760.0,5340.0,1120,1120,39.0,88.0,5.0,120,m,764.7,0.02,0.13,54.0
207,207,207,207,2014-06-04 17:22:00+00:00,105,150.0,0.0,4020.0,5760.0,1122,1122,45.0,62.0,0.0,M,m,764.2,0.0,0.13,54.0
208,208,208,208,2014-06-04 18:29:00+00:00,248,135.0,0.0,6120.0,4020.0,1123,1123,48.0,53.0,0.0,M,m,764.2,0.0,0.13,54.0
209,209,209,209,2014-06-05 10:08:00+00:00,261,145.0,0.0,5700.0,5640.0,1139,1139,49.0,56.0,3.0,M,m,763.4,0.0,0.0,17.0
210,210,210,210,2014-06-05 11:43:00+00:00,237,155.0,0.0,5580.0,5700.0,1140,1140,58.0,24.0,0.0,M,m,762.8,0.0,0.0,17.0
211,211,211,211,2014-06-05 13:16:00+00:00,244,145.0,0.0,5760.0,5580.0,1142,1142,61.0,26.0,11.0,270,21,762.8,0.0,0.0,31.0
212,212,212,212,2014-06-05 14:52:00+00:00,228,135.0,0.0,5760.0,5760.0,1143,1143,61.0,25.0,7.0,M,m,762.8,0.0,0.0,38.0
213,213,213,213,2014-06-05 16:28:00+00:00,120,150.0,0.0,4200.0,5760.0,1145,1145,60.0,23.0,8.0,M,m,762.6,0.0,0.0,54.0
214,214,214,214,2014-06-05 17:38:00+00:00,258,145.0,0.0,5700.0,4200.0,1146,1146,59.0,25.0,6.0,280,m,762.6,0.0,0.0,60.0
215,215,215,215,2014-06-05 19:13:00+00:00,149,140.0,0.0,4200.0,5700.0,1148,1148,57.0,31.0,7.0,M,m,762.6,0.0,0.0,75.0
216,216,216,216,2014-06-06 10:24:00+00:00,211,130.0,0.0,5700.0,3120.0,1163,1163,52.0,40.0,7.0,80,m,762.3,0.0,0.0,21.0
217,217,217,217,2014-06-06 11:59:00+00:00,149,130.0,0.0,4620.0,5700.0,1165,1165,59.0,22.0,10.0,270,18,762.3,0.0,0.0,40.0
218,218,218,218,2014-06-06 13:16:00+00:00,285,130.0,0.0,5520.0,4620.0,1166,1166,57.0,27.0,5.0,M,m,762.3,0.0,0.0,45.0
219,219,219,219,2014-06-06 14:48:00+00:00,227,100.0,0.0,5820.0,5520.0,1167,1167,55.0,33.0,5.0,M,m,762.3,0.0,0.0,50.0
220,220,220,220,2014-06-06 16:25:00+00:00,124,140.0,0.0,3720.0,5820.0,1169,1169,51.0,51.0,0.0,M,m,762.6,0.0,0.0,56.0
221,221,221,221,2014-06-06 17:27:00+00:00,260,130.0,0.0,6900.0,3720.0,1170,1170,52.0,42.0,0.0,M,m,762.8,0.0,0.0,56.0
222,222,222,222,2014-06-07 09:09:00+00:00,106,130.0,0.0,3780.0,5580.0,1186,1186,47.0,63.0,3.0,M,m,764.4,0.0,0.0,6.0
223,223,223,223,2014-06-07 10:12:00+00:00,260,160.0,0.0,6780.0,3780.0,1187,1187,48.0,62.0,3.0,M,m,764.2,0.0,0.0,9.0
224,224,224,224,2014-06-07 12:05:00+00:00,213,140.0,0.0,5280.0,6780.0,1189,1189,55.0,32.0,6.0,M,m,763.4,0.0,0.0,20.0
225,225,225,225,2014-06-07 13:33:00+00:00,207,140.0,0.0,5820.0,5280.0,1190,1190,61.0,26.0,0.0,M,m,763.1,0.0,0.0,20.0
226,226,226,226,2014-06-07 15:10:00+00:00,260,150.0,0.0,5700.0,5820.0,1192,1192,59.0,25.0,6.0,M,m,763.1,0.0,0.0,34.0
227,227,227,227,2014-06-07 16:45:00+00:00,237,130.0,0.0,5580.0,5700.0,1193,1193,59.0,26.0,7.0,M,m,762.8,0.0,0.0,41.0
228,228,228,228,2014-06-07 18:18:00+00:00,232,130.0,0.0,5220.0,5580.0,1195,1195,56.0,35.0,3.0,310,m,762.8,0.0,0.0,50.0
229,229,229,229,2014-06-08 09:24:00+00:00,100,135.0,0.0,4020.0,5820.0,1210,1210,43.0,76.0,3.0,M,m,766.3,0.0,0.2,6.0
230,230,230,230,2014-06-08 10:31:00+00:00,245,137.0,1.0,6300.0,4020.0,1211,1211,45.0,65.0,3.0,M,m,766.6,0.0,0.2,9.0
231,231,231,231,2014-06-08 12:16:00+00:00,235,150.0,0.0,5100.0,6300.0,1213,1213,47.0,55.0,0.0,M,m,766.6,0.0,0.2,15.0
232,232,232,232,2014-06-08 13:41:00+00:00,108,130.0,0.0,4080.0,5100.0,1214,1214,48.0,60.0,5.0,M,m,766.6,0.01,0.21,20.0
233,233,233,233,2014-06-08 14:49:00+00:00,272,140.0,0.0,6120.0,4080.0,1215,1215,46.0,60.0,0.0,M,m,766.6,0.0,0.21,20.0
234,234,234,234,2014-06-08 16:31:00+00:00,108,140.0,0.0,3660.0,6120.0,1217,1217,45.0,68.0,3.0,M,m,766.6,0.0,0.21,28.0
235,235,235,235,2014-06-08 17:32:00+00:00,282,130.0,0.0,6060.0,3660.0,1218,1218,48.0,53.0,3.0,150,m,766.6,0.0,0.21,31.0
236,236,236,236,2014-06-09 10:43:00+00:00,258,140.0,0.0,6600.0,5700.0,1235,1235,56.0,41.0,7.0,M,m,765.0,0.0,0.0,21.0
237,237,237,237,2014-06-09 12:33:00+00:00,238,135.0,0.0,5400.0,6600.0,1237,1237,59.0,34.0,11.0,230,24,764.2,0.0,0.0,41.0
238,238,238,238,2014-06-09 14:03:00+00:00,248,135.0,0.0,5700.0,5400.0,1239,1239,61.0,25.0,10.0,240,22,763.4,0.0,0.0,59.0
239,239,239,239,2014-06-09 15:38:00+00:00,238,150.0,0.0,5760.0,5700.0,1240,1240,63.0,22.0,7.0,M,22,763.1,0.0,0.0,66.0
240,240,240,240,2014-06-09 17:14:00+00:00,247,150.0,0.0,5760.0,5760.0,1242,1242,63.0,27.0,6.0,M,m,762.3,0.0,0.0,80.0
241,241,241,241,2014-06-09 18:50:00+00:00,127,140.0,0.0,4680.0,5760.0,1243,1243,61.0,26.0,9.0,270,m,762.3,0.0,0.0,89.0
242,242,242,242,2014-06-10 09:49:00+00:00,237,145.0,0.0,5820.0,5880.0,1258,1258,48.0,53.0,3.0,M,m,760.7,0.0,0.0,6.0
243,243,243,243,2014-06-10 11:26:00+00:00,130,140.0,0.0,3780.0,5820.0,1260,1260,59.0,34.0,5.0,M,m,759.6,0.0,0.0,11.0
244,244,244,244,2014-06-10 12:29:00+00:00,252,150.0,0.0,5820.0,3780.0,1261,1261,62.0,30.0,7.0,M,m,759.4,0.0,0.0,18.0
245,245,245,245,2014-06-10 14:06:00+00:00,255,125.0,0.0,5520.0,5820.0,1263,1263,56.0,36.0,6.0,300,17,759.9,0.0,0.0,31.0
246,246,246,246,2014-06-10 15:38:00+00:00,239,135.0,0.0,5640.0,5520.0,1264,1264,58.0,43.0,6.0,M,17,760.4,0.0,0.0,37.0
247,247,247,247,2014-06-10 17:12:00+00:00,214,135.0,0.0,5760.0,5640.0,1266,1266,47.0,76.0,3.0,M,m,759.4,0.0,0.0,48.0
248,248,248,248,2014-06-11 08:38:00+00:00,237,140.0,0.0,5220.0,5640.0,1281,1281,46.0,51.0,3.0,M,m,763.1,0.0,0.0,11.0
249,249,249,249,2014-06-11 10:05:00+00:00,193,137.0,1.0,5040.0,5220.0,1283,1283,48.0,43.0,5.0,M,m,763.4,0.0,0.0,16.0
250,250,250,250,2014-06-11 11:29:00+00:00,239,130.0,0.0,6960.0,5040.0,1284,1284,50.0,49.0,5.0,M,m,763.4,0.0,0.0,21.0
251,251,251,251,2014-06-11 13:25:00+00:00,255,130.0,0.0,5280.0,6960.0,1286,1286,52.0,39.0,5.0,M,m,763.4,0.0,0.0,33.0
252,252,252,252,2014-06-11 14:53:00+00:00,136,135.0,0.0,3960.0,5280.0,1287,1287,53.0,37.0,3.0,M,m,763.6,0.0,0.0,36.0
253,253,253,253,2014-06-11 15:59:00+00:00,237,130.0,0.0,6600.0,3960.0,1289,1289,55.0,35.0,3.0,M,m,763.4,0.0,0.0,45.0
254,254,254,254,2014-06-11 17:49:00+00:00,221,150.0,0.0,5400.0,6600.0,1290,1290,55.0,31.0,0.0,M,m,763.4,0.0,0.0,45.0
255,255,255,255,2014-06-12 09:55:00+00:00,104,140.0,0.0,3600.0,5400.0,1306,1306,55.0,31.0,3.0,M,m,765.0,0.0,0.0,17.0
256,256,256,256,2014-06-12 10:55:00+00:00,267,150.0,0.0,6240.0,3600.0,1306,1306,55.0,31.0,3.0,M,m,765.0,0.0,0.0,17.0
257,257,257,257,2014-06-12 12:39:00+00:00,240,150.0,0.0,5520.0,6240.0,1308,1308,60.0,37.0,5.0,M,m,763.1,0.0,0.0,25.0
258,258,258,258,2014-06-12 14:11:00+00:00,129,135.0,0.0,4080.0,5520.0,1310,1310,68.0,19.0,7.0,M,18,761.8,0.0,0.0,37.0
259,259,259,259,2014-06-12 15:19:00+00:00,257,130.0,0.0,6000.0,4080.0,1311,1311,66.0,22.0,5.0,M,m,761.2,0.0,0.0,42.0
260,260,260,260,2014-06-12 16:59:00+00:00,139,135.0,0.0,4020.0,6000.0,1313,1313,64.0,27.0,0.0,M,m,760.4,0.0,0.0,48.0
261,261,261,261,2014-06-12 18:06:00+00:00,274,140.0,0.0,6240.0,4020.0,1314,1314,65.0,29.0,0.0,M,m,759.9,0.0,0.0,48.0
262,262,262,262,2014-06-13 08:49:00+00:00,269,140.0,0.0,6180.0,5640.0,1328,1328,55.0,33.0,11.0,230,20,757.5,0.0,0.0,20.0
263,263,263,263,2014-06-13 10:32:00+00:00,255,135.0,0.0,6060.0,6180.0,1330,1330,57.0,25.0,10.0,230,22,757.2,0.0,0.0,39.0
264,264,264,264,2014-06-13 12:13:00+00:00,95,135.0,0.0,4500.0,6060.0,1332,1332,57.0,18.0,10.0,240,26,757.5,0.0,0.0,62.0
265,265,265,265,2014-06-13 13:28:00+00:00,251,135.0,0.0,6480.0,4500.0,1333,1333,58.0,23.0,11.0,240,26,757.5,0.0,0.0,73.0
266,266,266,266,2014-06-13 15:16:00+00:00,249,130.0,0.0,5160.0,6480.0,1335,1335,58.0,24.0,11.0,230,26,757.5,0.0,0.0,93.0
267,267,267,267,2014-06-13 16:42:00+00:00,246,130.0,0.0,5640.0,5160.0,1336,1336,56.0,27.0,9.0,240,28,757.7,0.0,0.0,102.0
268,268,268,268,2014-06-13 18:16:00+00:00,110,135.0,0.0,4200.0,5640.0,1338,1338,52.0,28.0,8.0,260,M,758.0,0.0,0.0,123.0
269,269,269,269,2014-06-14 09:40:00+00:00,255,130.0,0.0,6120.0,5400.0,1352,1352,41.0,54.0,3.0,M,m,758.0,0.0,0.0,31.0
270,270,270,270,2014-06-14 11:22:00+00:00,243,140.0,0.0,5400.0,6120.0,1354,1354,38.0,72.0,7.0,M,21,758.6,0.01,0.01,41.0
271,271,271,271,2014-06-14 12:52:00+00:00,255,130.0,0.0,5580.0,5400.0,1355,1355,45.0,47.0,8.0,290,21,758.3,0.0,0.01,49.0
272,272,272,272,2014-06-14 14:25:00+00:00,248,130.0,0.0,5640.0,5580.0,1357,1357,44.0,46.0,9.0,300,25,758.8,0.01,0.02,66.0
273,273,273,273,2014-06-14 15:59:00+00:00,254,130.0,0.0,6000.0,5640.0,1359,1359,47.0,35.0,7.0,M,18,759.1,0.0,0.02,84.0
274,274,274,274,2014-06-14 17:39:00+00:00,240,125.0,0.0,5940.0,6000.0,1360,1360,48.0,34.0,10.0,300,17,759.1,0.0,0.02,94.0
275,275,275,275,2014-06-15 09:50:00+00:00,110,140.0,0.0,4620.0,5700.0,1376,1376,42.0,64.0,5.0,M,m,758.8,0.0,0.0,17.0
276,276,276,276,2014-06-15 11:07:00+00:00,241,150.0,0.0,6360.0,4620.0,1378,1378,48.0,47.0,6.0,M,m,758.6,0.0,0.0,28.0
277,277,277,277,2014-06-15 12:53:00+00:00,249,145.0,0.0,5580.0,6360.0,1379,1379,50.0,40.0,7.0,M,m,758.3,0.0,0.0,35.0
278,278,278,278,2014-06-15 14:26:00+00:00,216,130.0,0.0,5820.0,5580.0,1381,1381,55.0,27.0,7.0,M,m,757.7,0.0,0.0,49.0
279,279,279,279,2014-06-15 16:03:00+00:00,246,130.0,0.0,5280.0,5820.0,1383,1383,53.0,32.0,6.0,M,m,757.2,0.0,0.0,61.0
280,280,280,280,2014-06-15 17:31:00+00:00,245,130.0,0.0,5940.0,5280.0,1384,1384,54.0,28.0,5.0,M,17,756.9,0.0,0.0,66.0
281,281,281,281,2014-06-16 09:34:00+00:00,257,145.0,0.0,5520.0,5640.0,1400,1400,48.0,62.0,3.0,100,m,755.9,0.0,0.0,9.0
282,282,282,282,2014-06-16 11:06:00+00:00,160,150.0,0.0,3660.0,5520.0,1402,1402,38.0,92.0,3.0,M,m,756.9,0.07,0.07,17.0
283,283,283,283,2014-06-16 12:07:00+00:00,286,120.0,0.0,6180.0,3660.0,1403,1403,42.0,88.0,3.0,M,m,756.9,0.0,0.07,20.0
284,284,284,284,2014-06-16 13:50:00+00:00,236,145.0,0.0,4920.0,6180.0,1404,1404,46.0,76.0,6.0,M,m,756.1,0.0,0.07,26.0
285,285,285,285,2014-06-16 15:12:00+00:00,229,130.0,0.0,5580.0,4920.0,1406,1406,45.0,76.0,5.0,M,m,755.6,0.0,0.08,34.0
286,286,286,286,2014-06-16 16:45:00+00:00,159,125.0,0.0,4140.0,5580.0,1407,1407,45.0,79.0,5.0,100,m,755.1,0.0,0.08,39.0
287,287,287,287,2014-06-16 17:54:00+00:00,253,130.0,0.0,5700.0,4140.0,1408,1408,44.0,85.0,3.0,M,m,755.6,0.08,0.16,42.0
288,288,288,288,2014-06-17 09:11:00+00:00,215,135.0,0.0,6180.0,6060.0,1424,1424,37.0,81.0,7.0,M,m,757.2,0.0,0.06,38.0
289,289,289,289,2014-06-17 10:54:00+00:00,260,160.0,0.0,5700.0,6180.0,1425,1425,39.0,75.0,7.0,M,m,757.2,0.0,0.06,45.0
290,290,290,290,2014-06-17 12:29:00+00:00,233,140.0,0.0,5160.0,5700.0,1427,1427,42.0,59.0,6.0,M,m,757.5,0.0,0.06,57.0
291,291,291,291,2014-06-17 13:55:00+00:00,254,125.0,0.0,5460.0,5160.0,1428,1428,42.0,59.0,5.0,M,m,758.0,0.0,0.06,62.0
292,292,292,292,2014-06-17 15:26:00+00:00,233,137.0,1.0,6180.0,5460.0,1430,1430,42.0,59.0,0.0,M,m,758.0,0.0,0.06,65.0
293,293,293,293,2014-06-17 17:09:00+00:00,236,160.0,0.0,5220.0,6180.0,1432,1432,41.0,61.0,0.0,M,m,758.8,0.0,0.06,68.0
294,294,294,294,2014-06-17 18:36:00+00:00,129,120.0,0.0,4140.0,5220.0,1433,1433,41.0,64.0,0.0,M,m,758.3,0.0,0.06,68.0
295,295,295,295,2014-06-18 09:39:00+00:00,212,137.0,1.0,6000.0,5280.0,1448,1448,33.0,84.0,3.0,M,m,761.2,0.02,0.08,14.0
296,296,296,296,2014-06-18 11:19:00+00:00,231,150.0,0.0,5160.0,6000.0,1450,1450,36.0,85.0,5.0,M,m,761.2,0.03,0.12,24.0
297,297,297,297,2014-06-18 12:45:00+00:00,230,120.0,0.0,6000.0,5160.0,1451,1451,38.0,75.0,7.0,M,m,761.0,0.01,0.13,31.0
298,298,298,298,2014-06-18 14:25:00+00:00,214,145.0,0.0,5340.0,6000.0,1453,1453,38.0,72.0,6.0,M,m,761.5,0.0,0.14,43.0
299,299,299,299,2014-06-18 15:54:00+00:00,247,120.0,0.0,5580.0,5340.0,1454,1454,39.0,69.0,6.0,M,m,761.8,0.0,0.14,49.0
300,300,300,300,2014-06-18 17:27:00+00:00,117,130.0,0.0,4980.0,5580.0,1456,1456,36.0,85.0,0.0,M,m,762.6,0.01,0.16,55.0
301,301,301,301,2014-06-19 10:03:00+00:00,107,145.0,0.0,3660.0,6000.0,1473,1473,38.0,85.0,6.0,M,m,766.3,0.0,0.0,35.0
302,302,302,302,2014-06-19 11:04:00+00:00,241,130.0,0.0,5700.0,3660.0,1474,1474,41.0,75.0,6.0,M,m,766.3,0.0,0.0,41.0
303,303,303,303,2014-06-19 12:39:00+00:00,100,130.0,0.0,4620.0,5700.0,1475,1475,42.0,72.0,3.0,M,m,766.3,0.0,0.0,44.0
304,304,304,304,2014-06-19 13:56:00+00:00,254,150.0,0.0,6300.0,4620.0,1477,1477,51.0,51.0,7.0,M,m,766.0,0.0,0.0,54.0
305,305,305,305,2014-06-19 15:41:00+00:00,74,130.0,0.0,3540.0,6300.0,1478,1478,51.0,51.0,8.0,210,m,766.0,0.0,0.0,62.0
306,306,306,306,2014-06-19 16:40:00+00:00,251,130.0,0.0,6540.0,3540.0,1479,1479,51.0,45.0,6.0,M,m,766.0,0.0,0.0,68.0
307,307,307,307,2014-06-19 18:29:00+00:00,227,160.0,0.0,5580.0,6540.0,1481,1481,54.0,46.0,5.0,M,m,765.5,0.0,0.0,78.0
308,308,308,308,2014-06-20 08:07:00+00:00,248,120.0,0.0,5640.0,5700.0,1495,1495,47.0,65.0,3.0,120,m,767.1,0.0,0.0,6.0
309,309,309,309,2014-06-20 09:41:00+00:00,118,135.0,0.0,4380.0,5640.0,1496,1496,50.0,60.0,5.0,100,m,766.8,0.0,0.0,11.0
310,310,310,310,2014-06-20 10:54:00+00:00,252,150.0,0.0,6180.0,4380.0,1497,1497,53.0,56.0,5.0,70,m,766.3,0.0,0.0,16.0
311,311,311,311,2014-06-20 12:37:00+00:00,241,130.0,0.0,5640.0,6180.0,1499,1499,61.0,32.0,8.0,260,21,766.3,0.0,0.0,24.0
312,312,312,312,2014-06-20 14:11:00+00:00,259,140.0,0.0,6060.0,5640.0,1501,1501,63.0,31.0,3.0,M,m,765.2,0.0,0.0,37.0
313,313,313,313,2014-06-20 15:52:00+00:00,263,130.0,0.0,5760.0,6060.0,1502,1502,66.0,24.0,6.0,M,m,765.0,0.0,0.0,43.0
314,314,314,314,2014-06-20 17:28:00+00:00,224,145.0,0.0,5760.0,5760.0,1504,1504,64.0,27.0,7.0,M,m,763.9,0.0,0.0,53.0
315,315,315,315,2014-06-21 08:28:00+00:00,254,130.0,0.0,6360.0,3540.0,1519,1519,49.0,56.0,0.0,M,m,764.4,0.0,0.0,6.0
316,316,316,316,2014-06-21 10:14:00+00:00,109,130.0,0.0,3600.0,6360.0,1521,1521,53.0,50.0,3.0,M,m,764.2,0.0,0.0,9.0
317,317,317,317,2014-06-21 11:14:00+00:00,276,140.0,0.0,6540.0,3600.0,1522,1522,57.0,43.0,3.0,M,m,763.9,0.0,0.0,12.0
318,318,318,318,2014-06-21 13:03:00+00:00,218,140.0,0.0,5400.0,6540.0,1524,1524,63.0,27.0,3.0,M,m,763.1,0.0,0.0,18.0
319,319,319,319,2014-06-22 10:13:00+00:00,265,135.0,0.0,6000.0,4560.0,1545,1545,54.0,52.0,3.0,M,m,765.2,0.0,0.0,6.0
320,320,320,320,2014-06-22 11:53:00+00:00,241,130.0,0.0,5640.0,6000.0,1546,1546,50.0,65.0,6.0,M,m,765.2,0.0,0.0,12.0
321,321,321,321,2014-06-22 13:27:00+00:00,279,140.0,0.0,5820.0,5640.0,1548,1548,52.0,58.0,5.0,90,m,764.7,0.01,0.01,23.0
322,322,322,322,2014-06-22 15:04:00+00:00,269,110.0,0.0,5520.0,5820.0,1550,1550,45.0,76.0,5.0,M,m,766.0,0.08,0.1,28.0
323,323,323,323,2014-06-22 16:36:00+00:00,140,140.0,0.0,4740.0,5520.0,1551,1551,48.0,70.0,3.0,M,m,765.5,0.0,0.1,31.0
324,324,324,324,2014-06-22 17:55:00+00:00,255,165.0,0.0,5820.0,4740.0,1552,1552,49.0,68.0,5.0,M,m,765.8,0.0,0.1,36.0
325,325,325,325,2014-06-23 10:56:00+00:00,181,137.0,1.0,5160.0,6060.0,1570,1570,51.0,68.0,3.0,120,m,766.8,0.0,0.0,6.0
326,326,326,326,2014-06-23 12:22:00+00:00,224,150.0,0.0,6000.0,5160.0,1571,1571,54.0,46.0,3.0,M,m,766.6,0.0,0.0,9.0
327,327,327,327,2014-06-23 14:02:00+00:00,205,160.0,0.0,5220.0,6000.0,1573,1573,56.0,50.0,0.0,M,m,766.0,0.0,0.0,15.0
328,328,328,328,2014-06-23 15:29:00+00:00,245,150.0,0.0,6780.0,5220.0,1574,1574,58.0,43.0,5.0,M,m,766.0,0.0,0.0,20.0
329,329,329,329,2014-06-23 17:22:00+00:00,227,160.0,0.0,5520.0,6780.0,1576,1576,61.0,37.0,0.0,M,m,765.5,0.0,0.0,20.0
330,330,330,330,2014-06-23 18:54:00+00:00,112,140.0,0.0,3420.0,5520.0,1577,1577,63.0,36.0,6.0,M,m,765.8,0.0,0.0,26.0
331,331,331,331,2014-06-24 09:47:00+00:00,200,130.0,0.0,5460.0,5160.0,1592,1592,52.0,61.0,3.0,110,m,767.1,0.0,0.0,6.0
332,332,332,332,2014-06-24 11:18:00+00:00,239,130.0,0.0,6240.0,5460.0,1594,1594,58.0,51.0,5.0,110,m,766.6,0.0,0.0,16.0
333,333,333,333,2014-06-24 13:02:00+00:00,217,140.0,0.0,5280.0,6240.0,1596,1596,63.0,32.0,0.0,M,m,765.8,0.0,0.0,21.0
334,334,334,334,2014-06-24 14:30:00+00:00,240,160.0,0.0,6180.0,5280.0,1597,1597,62.0,37.0,5.0,120,m,765.0,0.0,0.0,26.0
335,335,335,335,2014-06-24 16:13:00+00:00,238,150.0,0.0,4920.0,6180.0,1599,1599,62.0,42.0,0.0,M,m,764.2,0.0,0.04,26.0
