,datetime,duration_seconds,time_to_next_eruption,time_since_last_eruption
6568,2017-10-06 13:55:00+00:00,250,6000.0,4980.0
6569,2017-10-06 15:35:00+00:00,199,4800.0,6000.0
6572,2017-10-07 09:54:00+00:00,253,6360.0,4020.0
6573,2017-10-07 11:40:00+00:00,113,3600.0,6360.0
6578,2017-10-08 10:50:00+00:00,242,5220.0,6180.0
6579,2017-10-08 12:17:00+00:00,185,5940.0,5220.0
6580,2017-10-08 13:56:00+00:00,235,5340.0,5940.0
6581,2017-10-08 15:25:00+00:00,257,6120.0,5340.0
6584,2017-10-09 09:35:00+00:00,210,5820.0,5400.0
6585,2017-10-09 11:12:00+00:00,242,5940.0,5820.0
6586,2017-10-09 12:51:00+00:00,230,5760.0,5940.0
6587,2017-10-09 14:27:00+00:00,251,5520.0,5760.0
6590,2017-10-10 10:11:00+00:00,247,6300.0,6000.0
6591,2017-10-10 11:56:00+00:00,110,3600.0,6300.0
6592,2017-10-10 12:56:00+00:00,228,6420.0,3600.0
6593,2017-10-10 14:43:00+00:00,112,4020.0,6420.0
6596,2017-10-11 10:57:00+00:00,242,5220.0,6120.0
6597,2017-10-11 12:24:00+00:00,138,4200.0,5220.0
6598,2017-10-11 13:34:00+00:00,259,6180.0,4200.0
6599,2017-10-11 15:17:00+00:00,233,5460.0,6180.0
6602,2017-10-12 09:21:00+00:00,252,6000.0,4380.0
6603,2017-10-12 11:01:00+00:00,238,5820.0,6000.0
6604,2017-10-12 12:38:00+00:00,128,4020.0,5820.0
6605,2017-10-12 13:45:00+00:00,251,5940.0,4020.0
6606,2017-10-12 15:24:00+00:00,228,5520.0,5940.0
6609,2017-10-13 09:56:00+00:00,215,5580.0,5220.0
6610,2017-10-13 11:29:00+00:00,256,5940.0,5580.0
6611,2017-10-13 13:08:00+00:00,143,3660.0,5940.0
6612,2017-10-13 14:09:00+00:00,237,5940.0,3660.0
6613,2017-10-13 15:48:00+00:00,218,5280.0,5940.0
6616,2017-10-14 10:05:00+00:00,206,6120.0,5340.0
6617,2017-10-14 11:47:00+00:00,119,3960.0,6120.0
6618,2017-10-14 12:53:00+00:00,257,6180.0,3960.0
6619,2017-10-14 14:36:00+00:00,221,6300.0,6180.0
6622,2017-10-15 09:38:00+00:00,246,6360.0,4620.0
6623,2017-10-15 11:24:00+00:00,226,4740.0,6360.0
6624,2017-10-15 12:43:00+00:00,221,5580.0,4740.0
6625,2017-10-15 14:16:00+00:00,194,5340.0,5580.0
6628,2017-10-16 10:42:00+00:00,225,5160.0,5880.0
6629,2017-10-16 12:08:00+00:00,192,5580.0,5160.0
6630,2017-10-16 13:41:00+00:00,217,5940.0,5580.0
6631,2017-10-16 15:20:00+00:00,238,5640.0,5940.0
6634,2017-10-17 11:28:00+00:00,217,5520.0,5220.0
6635,2017-10-17 13:00:00+00:00,245,5940.0,5520.0
6636,2017-10-17 14:39:00+00:00,208,5760.0,5940.0
6639,2017-10-18 10:27:00+00:00,263,5340.0,5820.0
6640,2017-10-18 11:56:00+00:00,249,6120.0,5340.0
6641,2017-10-18 13:38:00+00:00,246,6480.0,6120.0
6642,2017-10-18 15:26:00+00:00,219,5940.0,6480.0
6645,2017-10-19 10:03:00+00:00,126,3720.0,6240.0
6646,2017-10-19 11:05:00+00:00,266,5940.0,3720.0
6647,2017-10-19 12:44:00+00:00,134,4380.0,5940.0
6648,2017-10-19 13:57:00+00:00,282,6000.0,4380.0
6649,2017-10-19 15:37:00+00:00,271,5520.0,6000.0
6652,2017-10-20 10:29:00+00:00,237,5160.0,6000.0
6653,2017-10-20 11:55:00+00:00,245,5820.0,5160.0
6654,2017-10-20 13:32:00+00:00,226,5880.0,5820.0
6655,2017-10-20 15:10:00+00:00,221,7020.0,5880.0
6658,2017-10-21 11:07:00+00:00,227,5280.0,6120.0
6659,2017-10-21 12:35:00+00:00,216,5700.0,5280.0
6660,2017-10-21 14:10:00+00:00,122,3540.0,5700.0
6661,2017-10-21 15:09:00+00:00,216,6060.0,3540.0
6664,2017-10-22 10:46:00+00:00,217,5760.0,5940.0
6665,2017-10-22 12:22:00+00:00,134,3840.0,5760.0
6666,2017-10-22 13:26:00+00:00,214,5700.0,3840.0
6667,2017-10-22 15:01:00+00:00,217,5220.0,5700.0
6670,2017-10-23 10:29:00+00:00,241,5940.0,5760.0
6671,2017-10-23 12:08:00+00:00,123,4320.0,5940.0
6672,2017-10-23 13:20:00+00:00,245,6840.0,4320.0
6673,2017-10-23 15:14:00+00:00,152,4140.0,6840.0
6676,2017-10-24 10:14:00+00:00,265,5520.0,4860.0
6677,2017-10-24 11:46:00+00:00,205,6240.0,5520.0
6678,2017-10-24 13:30:00+00:00,180,4980.0,6240.0
6679,2017-10-24 14:53:00+00:00,228,5820.0,4980.0
6682,2017-10-25 10:58:00+00:00,244,5820.0,6000.0
6686,2017-10-26 10:45:00+00:00,134,3720.0,6000.0
6687,2017-10-26 11:47:00+00:00,230,6600.0,3720.0
6688,2017-10-26 13:37:00+00:00,230,5220.0,6600.0
6689,2017-10-26 15:04:00+00:00,205,5460.0,5220.0
6692,2017-10-27 10:02:00+00:00,240,5700.0,5040.0
6693,2017-10-27 11:37:00+00:00,205,5520.0,5700.0
6694,2017-10-27 13:09:00+00:00,237,5520.0,5520.0
6695,2017-10-27 14:41:00+00:00,238,5640.0,5520.0
6698,2017-10-28 10:56:00+00:00,252,5580.0,5700.0
6699,2017-10-28 12:29:00+00:00,264,6240.0,5580.0
6700,2017-10-28 14:13:00+00:00,224,5700.0,6240.0
6703,2017-10-29 11:19:00+00:00,130,3960.0,6120.0
6704,2017-10-29 12:25:00+00:00,221,5400.0,3960.0
6705,2017-10-29 13:55:00+00:00,257,5880.0,5400.0
6706,2017-10-29 15:33:00+00:00,223,6180.0,5880.0
6709,2017-10-30 10:29:00+00:00,232,5880.0,6000.0
6710,2017-10-30 12:07:00+00:00,220,5460.0,5880.0
6711,2017-10-30 13:38:00+00:00,263,5880.0,5460.0
6712,2017-10-30 15:16:00+00:00,234,6780.0,5880.0
6715,2017-10-31 11:45:00+00:00,263,5400.0,5340.0
6716,2017-10-31 13:15:00+00:00,251,6420.0,5400.0
6717,2017-10-31 15:02:00+00:00,250,5280.0,6420.0
6720,2017-11-01 10:36:00+00:00,231,5700.0,5940.0
6721,2017-11-01 12:11:00+00:00,218,5220.0,5700.0
6722,2017-11-01 13:38:00+00:00,241,6000.0,5220.0
6723,2017-11-01 15:18:00+00:00,239,5640.0,6000.0
6726,2017-11-02 10:24:00+00:00,238,5640.0,5340.0
6727,2017-11-02 11:58:00+00:00,251,5580.0,5640.0
6728,2017-11-02 13:31:00+00:00,235,5700.0,5580.0
6729,2017-11-02 15:06:00+00:00,234,5220.0,5700.0
6732,2017-11-03 10:04:00+00:00,255,5820.0,6000.0
6733,2017-11-03 11:41:00+00:00,236,5700.0,5820.0
6734,2017-11-03 13:16:00+00:00,254,6000.0,5700.0
5183,2017-12-14 14:00:00+00:00,244,5760.0,5760.0
5184,2017-12-14 15:36:00+00:00,105,4080.0,6180.0
5186,2017-12-15 11:53:00+00:00,241,5460.0,5580.0
5187,2017-12-15 13:24:00+00:00,211,5400.0,5940.0
6737,2018-01-11 09:59:00+00:00,235,5460.0,5580.0
6738,2018-01-11 11:30:00+00:00,241,5340.0,5760.0
6739,2018-01-11 12:59:00+00:00,163,4440.0,4080.0
6742,2018-01-12 09:00:00+00:00,159,4200.0,5400.0
6743,2018-01-12 10:10:00+00:00,215,6240.0,4080.0
6745,2018-01-12 13:16:00+00:00,240,5760.0,6000.0
6746,2018-01-12 14:52:00+00:00,267,5580.0,5460.0
6748,2018-01-13 09:32:00+00:00,206,5340.0,4440.0
6749,2018-01-13 11:01:00+00:00,233,6180.0,5760.0
6751,2018-01-13 14:23:00+00:00,259,5340.0,4200.0
6752,2018-01-13 15:52:00+00:00,126,4380.0,6240.0
6754,2018-01-14 08:47:00+00:00,255,5100.0,5760.0
6755,2018-01-14 10:12:00+00:00,190,5340.0,5580.0
6757,2018-01-14 13:16:00+00:00,263,5160.0,5340.0
6758,2018-01-14 14:42:00+00:00,265,6060.0,6180.0
6760,2018-01-15 10:43:00+00:00,149,3840.0,5340.0
6761,2018-01-15 11:47:00+00:00,222,6240.0,4380.0
6763,2018-01-15 15:12:00+00:00,227,5400.0,5100.0
6766,2018-01-16 12:36:00+00:00,230,5580.0,5160.0
6767,2018-01-16 14:09:00+00:00,242,5760.0,6060.0
6769,2018-01-17 09:02:00+00:00,230,5400.0,3840.0
6770,2018-01-17 10:32:00+00:00,162,4200.0,6240.0
6771,2018-01-17 11:42:00+00:00,271,5820.0,6060.0
6772,2018-01-17 13:19:00+00:00,235,5100.0,5400.0
6775,2018-01-18 09:10:00+00:00,255,6000.0,5580.0
6776,2018-01-18 10:50:00+00:00,246,5640.0,5760.0
6778,2018-01-18 13:56:00+00:00,250,5760.0,5400.0
6779,2018-01-18 15:32:00+00:00,241,5760.0,4200.0
6781,2018-01-19 09:15:00+00:00,221,5820.0,5100.0
6782,2018-01-19 10:52:00+00:00,212,5700.0,4860.0
6786,2018-01-23 09:29:00+00:00,217,5520.0,5520.0
6787,2018-01-23 11:01:00+00:00,227,6120.0,5760.0
6788,2018-01-23 12:43:00+00:00,219,5520.0,5760.0
6791,2018-01-24 08:49:00+00:00,222,5280.0,5700.0
6792,2018-01-24 10:17:00+00:00,250,5400.0,5160.0
6795,2018-01-24 15:08:00+00:00,249,5340.0,5520.0
6797,2018-01-25 09:48:00+00:00,241,5700.0,5520.0
6798,2018-01-25 11:23:00+00:00,252,5640.0,5520.0
6800,2018-01-25 14:29:00+00:00,225,5820.0,5280.0
6802,2018-01-26 08:01:00+00:00,237,5940.0,5940.0
6803,2018-01-26 09:40:00+00:00,236,5820.0,6120.0
6804,2018-01-26 11:17:00+00:00,238,5340.0,5340.0
6806,2018-01-26 14:10:00+00:00,236,5700.0,5700.0
6807,2018-01-26 15:45:00+00:00,239,5400.0,5640.0
6809,2018-01-27 08:37:00+00:00,254,5520.0,5820.0
6811,2018-01-27 11:36:00+00:00,213,5700.0,5940.0
6814,2018-01-28 09:36:00+00:00,215,5400.0,5040.0
6815,2018-01-28 11:06:00+00:00,114,4560.0,5700.0
6816,2018-01-28 12:22:00+00:00,271,5880.0,5400.0
6819,2018-01-29 09:52:00+00:00,242,5400.0,5220.0
6820,2018-01-29 11:22:00+00:00,210,5460.0,5700.0
6824,2018-01-30 09:12:00+00:00,248,5640.0,4560.0
6826,2018-01-30 12:47:00+00:00,251,5460.0,5880.0
6828,2018-01-30 15:21:00+00:00,270,6540.0,5400.0
6830,2018-01-31 08:45:00+00:00,246,5280.0,5520.0
6831,2018-01-31 10:13:00+00:00,220,5400.0,5460.0
6833,2018-01-31 13:26:00+00:00,272,5760.0,5640.0
6836,2018-02-01 09:25:00+00:00,239,5520.0,3780.0
6837,2018-02-01 10:57:00+00:00,140,3660.0,6540.0
6839,2018-02-01 13:31:00+00:00,225,5340.0,5280.0
6840,2018-02-01 15:00:00+00:00,226,5460.0,5400.0
6841,2018-02-01 16:31:00+00:00,121,4020.0,6180.0
6843,2018-02-02 08:50:00+00:00,230,5940.0,6000.0
6845,2018-02-02 11:35:00+00:00,244,6300.0,5520.0
6846,2018-02-02 13:20:00+00:00,218,5160.0,3660.0
6847,2018-02-02 14:46:00+00:00,243,5580.0,5580.0
6849,2018-02-03 09:29:00+00:00,240,5760.0,5460.0
6850,2018-02-03 11:05:00+00:00,205,5400.0,4020.0
6852,2018-02-03 14:23:00+00:00,217,4920.0,5940.0
6854,2018-02-04 08:53:00+00:00,249,5880.0,6300.0
6855,2018-02-04 10:31:00+00:00,229,5940.0,5160.0
6856,2018-02-04 12:10:00+00:00,213,5580.0,5580.0
6858,2018-02-04 15:12:00+00:00,228,6360.0,5760.0
6860,2018-02-05 08:35:00+00:00,235,5940.0,6480.0
6861,2018-02-05 10:14:00+00:00,242,5100.0,4920.0
6863,2018-02-05 13:18:00+00:00,225,5700.0,5880.0
6864,2018-02-05 14:53:00+00:00,257,5340.0,5940.0
6866,2018-02-06 09:18:00+00:00,258,6120.0,5340.0
6867,2018-02-06 11:00:00+00:00,126,3780.0,6360.0
6871,2018-02-07 09:49:00+00:00,215,5700.0,5940.0
6872,2018-02-07 11:24:00+00:00,230,6180.0,5700.0
6873,2018-02-07 13:07:00+00:00,252,5400.0,5340.0
6876,2018-02-08 10:02:00+00:00,228,5700.0,3780.0
6877,2018-02-08 11:37:00+00:00,249,5280.0,5640.0
6882,2018-02-09 13:54:00+00:00,241,5760.0,5400.0
6885,2018-02-10 10:11:00+00:00,238,5400.0,5700.0
6886,2018-02-10 11:41:00+00:00,212,5640.0,5280.0
6887,2018-02-10 13:15:00+00:00,245,5580.0,5760.0
6888,2018-02-10 14:48:00+00:00,242,5760.0,5580.0
6891,2018-02-12 11:17:00+00:00,210,5880.0,5760.0
6893,2018-02-12 14:19:00+00:00,254,5400.0,5580.0
6895,2018-02-13 09:10:00+00:00,236,5400.0,5640.0
6896,2018-02-13 10:40:00+00:00,244,6000.0,5580.0
6897,2018-02-13 12:20:00+00:00,237,5580.0,5760.0
6900,2018-02-14 08:49:00+00:00,234,5340.0,5880.0
6901,2018-02-14 10:18:00+00:00,195,5280.0,5040.0
6902,2018-02-14 11:46:00+00:00,230,5520.0,5400.0
6904,2018-02-14 15:06:00+00:00,225,5280.0,5400.0
6906,2018-02-15 08:33:00+00:00,226,5520.0,5580.0
6907,2018-02-15 10:05:00+00:00,224,5760.0,7140.0
6909,2018-02-15 13:13:00+00:00,230,6540.0,5340.0
6910,2018-02-15 15:02:00+00:00,230,5100.0,5280.0
6912,2018-02-16 09:14:00+00:00,230,5520.0,6480.0
6913,2018-02-16 10:46:00+00:00,216,6240.0,5280.0
6915,2018-02-16 13:57:00+00:00,244,5820.0,5520.0
6916,2018-02-16 15:34:00+00:00,246,5700.0,5760.0
6918,2018-02-17 10:06:00+00:00,218,5580.0,6540.0
6919,2018-02-17 11:39:00+00:00,265,5880.0,5100.0
6921,2018-02-17 14:58:00+00:00,246,6060.0,5520.0
6924,2018-02-18 12:43:00+00:00,110,4140.0,5820.0
6927,2018-02-19 10:40:00+00:00,242,5580.0,5580.0
6928,2018-02-19 12:13:00+00:00,225,6180.0,5880.0
6929,2018-02-19 13:56:00+00:00,231,5580.0,6060.0
6930,2018-02-19 15:29:00+00:00,232,5460.0,6060.0
6933,2018-02-20 12:00:00+00:00,259,6180.0,4140.0
6935,2018-02-20 15:13:00+00:00,264,5940.0,5220.0
6937,2018-02-21 08:29:00+00:00,214,5700.0,6180.0
6938,2018-02-21 10:04:00+00:00,229,5400.0,5580.0
6939,2018-02-21 11:34:00+00:00,220,5880.0,5460.0
6943,2018-02-22 09:45:00+00:00,245,5880.0,5400.0
6944,2018-02-22 11:23:00+00:00,246,5880.0,5940.0
6946,2018-02-22 14:06:00+00:00,245,6300.0,5700.0
6948,2018-02-23 09:56:00+00:00,236,5580.0,5880.0
6949,2018-02-23 11:29:00+00:00,228,5700.0,6480.0
6950,2018-02-23 13:04:00+00:00,235,5280.0,5100.0
6953,2018-02-24 09:58:00+00:00,231,6060.0,5880.0
6954,2018-02-24 11:39:00+00:00,223,5040.0,3900.0
6955,2018-02-24 13:03:00+00:00,230,5340.0,6300.0
6958,2018-02-25 08:50:00+00:00,212,5700.0,5700.0
6959,2018-02-25 10:25:00+00:00,225,5100.0,5280.0
6960,2018-02-25 11:50:00+00:00,240,6060.0,6360.0
6962,2018-02-25 15:13:00+00:00,129,3420.0,6060.0
6964,2018-02-26 09:17:00+00:00,243,5640.0,5340.0
6965,2018-02-26 10:51:00+00:00,253,5640.0,5400.0
6967,2018-02-26 14:01:00+00:00,209,5700.0,5700.0
6969,2018-02-27 08:22:00+00:00,207,5460.0,6060.0
6970,2018-02-27 09:53:00+00:00,224,6060.0,6120.0
6971,2018-02-27 11:34:00+00:00,238,5880.0,3420.0
6973,2018-02-27 14:48:00+00:00,214,5820.0,5640.0
6975,2018-02-28 09:40:00+00:00,224,5460.0,5760.0
6976,2018-02-28 11:11:00+00:00,218,5160.0,5700.0
6978,2018-02-28 14:14:00+00:00,206,5460.0,5460.0
6979,2018-02-28 15:45:00+00:00,207,5400.0,6060.0
6981,2018-03-01 08:37:00+00:00,229,5220.0,5760.0
6984,2018-03-01 14:44:00+00:00,209,5640.0,5460.0
6986,2018-03-02 09:07:00+00:00,211,5940.0,5820.0
6987,2018-03-02 10:46:00+00:00,241,5760.0,5460.0
6988,2018-03-02 12:22:00+00:00,247,5760.0,5400.0
6990,2018-03-02 15:23:00+00:00,231,5460.0,5220.0
6992,2018-03-03 09:39:00+00:00,221,5940.0,5460.0
6993,2018-03-03 11:18:00+00:00,219,5640.0,5640.0
6995,2018-03-03 14:14:00+00:00,215,6060.0,5940.0
6997,2018-03-04 09:00:00+00:00,216,5820.0,5760.0
6998,2018-03-04 10:37:00+00:00,213,5100.0,5100.0
6999,2018-03-04 12:02:00+00:00,247,5820.0,5460.0
7001,2018-03-04 15:16:00+00:00,199,5760.0,5940.0
7003,2018-03-05 09:42:00+00:00,205,5880.0,4920.0
7004,2018-03-05 11:20:00+00:00,204,5520.0,6060.0
7006,2018-03-05 14:34:00+00:00,231,5820.0,5820.0
7008,2018-03-06 10:16:00+00:00,220,5460.0,5820.0
7009,2018-03-06 11:47:00+00:00,222,5640.0,5820.0
7010,2018-03-06 13:21:00+00:00,232,4980.0,5760.0
7013,2018-03-07 09:07:00+00:00,214,5700.0,5520.0
7014,2018-03-07 10:42:00+00:00,214,5400.0,6120.0
7015,2018-03-07 12:12:00+00:00,220,5040.0,5820.0
7017,2018-03-07 15:14:00+00:00,201,5640.0,5460.0
7019,2018-03-08 11:12:00+00:00,211,5580.0,4980.0
7020,2018-03-08 12:45:00+00:00,225,5100.0,5940.0
7023,2018-03-09 08:37:00+00:00,227,5400.0,5400.0
7024,2018-03-09 10:07:00+00:00,233,6120.0,5040.0
7025,2018-03-09 11:49:00+00:00,211,6660.0,5880.0
7026,2018-03-09 13:40:00+00:00,112,3600.0,5640.0
7029,2018-03-10 11:05:00+00:00,201,5400.0,5100.0
7030,2018-03-10 12:35:00+00:00,216,6840.0,6240.0
7034,2018-03-11 11:27:00+00:00,236,5460.0,6660.0
7035,2018-03-11 12:58:00+00:00,230,5400.0,3600.0
7036,2018-03-11 14:28:00+00:00,204,5760.0,6240.0
7038,2018-03-12 08:40:00+00:00,219,5940.0,5400.0
7039,2018-03-12 10:19:00+00:00,199,4980.0,6840.0
7043,2018-03-13 08:44:00+00:00,240,5520.0,5460.0
7044,2018-03-13 10:16:00+00:00,224,5280.0,5400.0
7045,2018-03-13 11:44:00+00:00,233,5820.0,5760.0
7047,2018-03-13 14:40:00+00:00,218,5520.0,5940.0
7050,2018-03-14 10:26:00+00:00,238,5640.0,6120.0
7052,2018-03-14 13:36:00+00:00,231,5580.0,5520.0
7053,2018-03-14 15:09:00+00:00,221,5640.0,5280.0
7055,2018-03-15 10:00:00+00:00,223,5580.0,4740.0
7056,2018-03-15 11:33:00+00:00,245,5700.0,5520.0
7058,2018-03-15 14:34:00+00:00,260,7140.0,4920.0
7060,2018-04-20 09:37:00+00:00,210,6360.0,5760.0
7061,2018-04-20 11:23:00+00:00,226,5700.0,5580.0
7062,2018-04-20 12:58:00+00:00,228,5700.0,5640.0
7064,2018-04-20 16:02:00+00:00,248,5760.0,5580.0
7065,2018-04-20 17:38:00+00:00,221,5700.0,5700.0
7067,2018-04-21 09:14:00+00:00,218,5160.0,7140.0
7069,2018-04-21 12:16:00+00:00,220,5040.0,6360.0
7070,2018-04-21 13:40:00+00:00,123,4380.0,5700.0
7071,2018-04-21 14:53:00+00:00,273,5580.0,5700.0
7072,2018-04-21 16:26:00+00:00,257,5580.0,5340.0
7074,2018-04-22 09:42:00+00:00,233,4800.0,5700.0
7076,2018-04-22 12:45:00+00:00,212,5760.0,5160.0
7077,2018-04-22 14:21:00+00:00,211,5340.0,5760.0
7078,2018-04-22 15:50:00+00:00,237,5700.0,5040.0
7080,2018-04-23 08:43:00+00:00,224,5880.0,5580.0
7081,2018-04-23 10:21:00+00:00,240,5280.0,5580.0
7083,2018-04-23 13:29:00+00:00,224,5880.0,4800.0
7084,2018-04-23 15:07:00+00:00,242,5640.0,6180.0
7085,2018-04-23 16:41:00+00:00,224,6060.0,5760.0
7087,2018-04-24 08:28:00+00:00,103,4020.0,5700.0
7089,2018-04-24 11:13:00+00:00,215,6240.0,5880.0
7090,2018-04-24 12:57:00+00:00,196,6300.0,5280.0
7091,2018-04-24 14:42:00+00:00,103,5280.0,6000.0
7093,2018-04-25 08:41:00+00:00,225,5160.0,5640.0
7094,2018-04-25 10:07:00+00:00,261,5400.0,6060.0
7096,2018-04-25 13:08:00+00:00,231,5700.0,4020.0
7097,2018-04-25 14:43:00+00:00,261,5940.0,5880.0
7098,2018-04-25 16:22:00+00:00,208,5760.0,6240.0
7100,2018-04-26 09:27:00+00:00,117,4200.0,5280.0
7102,2018-04-26 12:10:00+00:00,211,5760.0,5160.0
7103,2018-04-26 13:46:00+00:00,227,5460.0,5400.0
7104,2018-04-26 15:17:00+00:00,214,5580.0,5460.0
7106,2018-04-27 10:00:00+00:00,251,6180.0,5940.0
7107,2018-04-27 11:43:00+00:00,116,3360.0,5760.0
7109,2018-04-27 14:18:00+00:00,117,3960.0,4200.0
7110,2018-04-27 15:24:00+00:00,264,6120.0,5580.0
7112,2018-04-28 08:35:00+00:00,211,5880.0,5460.0
7113,2018-04-28 10:13:00+00:00,251,6240.0,5580.0
7115,2018-04-28 13:26:00+00:00,231,6180.0,6180.0
7116,2018-04-28 15:09:00+00:00,134,3780.0,3360.0
7117,2018-04-28 16:12:00+00:00,255,5940.0,5940.0
7119,2018-04-29 09:31:00+00:00,265,5820.0,6120.0
7121,2018-04-29 12:45:00+00:00,199,6000.0,5880.0
7122,2018-04-29 14:25:00+00:00,225,6420.0,6240.0
7123,2018-04-29 16:12:00+00:00,233,6000.0,5340.0
7125,2018-04-30 09:32:00+00:00,223,5520.0,3780.0
7126,2018-04-30 11:04:00+00:00,260,5940.0,5940.0
7128,2018-04-30 14:15:00+00:00,206,5880.0,5820.0
7129,2018-04-30 15:53:00+00:00,235,5520.0,5820.0
7131,2018-05-01 09:10:00+00:00,221,5940.0,6420.0
7132,2018-05-01 10:49:00+00:00,180,6000.0,6000.0
7134,2018-05-01 13:56:00+00:00,224,6540.0,5520.0
7135,2018-05-01 15:45:00+00:00,231,5220.0,5940.0
7137,2018-05-02 08:55:00+00:00,211,5580.0,5880.0
7138,2018-05-02 10:28:00+00:00,237,5580.0,5520.0
7140,2018-05-02 13:39:00+00:00,220,5820.0,5940.0
7141,2018-05-02 15:16:00+00:00,223,5580.0,6000.0
7143,2018-05-03 09:49:00+00:00,213,5400.0,6540.0
7144,2018-05-03 11:19:00+00:00,273,5880.0,5220.0
7146,2018-05-03 14:31:00+00:00,217,5640.0,5580.0
7147,2018-05-03 16:05:00+00:00,213,5400.0,5580.0
7149,2018-05-04 08:59:00+00:00,195,5280.0,5820.0
7150,2018-05-04 10:27:00+00:00,236,6540.0,5580.0
7152,2018-05-04 13:42:00+00:00,253,5400.0,5400.0
7153,2018-05-04 15:12:00+00:00,223,5160.0,5880.0
7154,2018-05-04 16:38:00+00:00,250,5940.0,5640.0
7156,2018-05-05 09:49:00+00:00,215,5580.0,5400.0
7158,2018-05-05 13:14:00+00:00,236,5040.0,5280.0
7159,2018-05-05 14:38:00+00:00,279,5820.0,6540.0
7160,2018-05-05 16:15:00+00:00,228,6060.0,5160.0
7162,2018-05-06 10:49:00+00:00,194,5040.0,5160.0
7163,2018-05-06 12:13:00+00:00,241,5880.0,5940.0
7165,2018-05-06 15:24:00+00:00,233,5760.0,5580.0
7167,2018-05-07 08:36:00+00:00,214,5640.0,5040.0
7168,2018-05-07 10:10:00+00:00,209,6420.0,5820.0
7169,2018-05-07 11:57:00+00:00,216,5280.0,6060.0
7171,2018-05-07 14:57:00+00:00,220,5340.0,5040.0
7172,2018-05-07 16:26:00+00:00,237,5700.0,5880.0
7174,2018-05-08 10:05:00+00:00,229,5460.0,5760.0
7176,2018-05-08 13:09:00+00:00,284,3600.0,5640.0
7177,2018-05-08 14:09:00+00:00,132,6540.0,6420.0
7178,2018-05-08 15:58:00+00:00,188,5160.0,5280.0
7180,2018-05-09 10:44:00+00:00,217,5700.0,5340.0
7181,2018-05-09 12:19:00+00:00,251,5280.0,5700.0
7183,2018-05-09 15:24:00+00:00,224,5640.0,5460.0
7185,2018-05-10 09:00:00+00:00,219,5220.0,3600.0
7186,2018-05-10 10:27:00+00:00,243,6180.0,6540.0
7187,2018-05-10 12:10:00+00:00,225,4980.0,5160.0
7190,2018-05-11 10:00:00+00:00,218,5460.0,5280.0
7191,2018-05-11 11:31:00+00:00,214,6300.0,5820.0
7192,2018-05-11 13:16:00+00:00,231,5220.0,5640.0
7194,2018-05-11 16:19:00+00:00,235,5040.0,5220.0
7196,2018-05-12 09:34:00+00:00,246,5700.0,4980.0
7199,2018-05-13 08:51:00+00:00,221,5520.0,5460.0
7200,2018-05-13 10:23:00+00:00,235,5880.0,6300.0
7201,2018-05-13 12:01:00+00:00,227,5100.0,5220.0
7202,2018-05-13 13:26:00+00:00,115,4980.0,5760.0
7203,2018-05-13 14:49:00+00:00,248,6060.0,5040.0
7205,2018-05-14 09:54:00+00:00,239,5700.0,5700.0
7210,2018-05-15 09:04:00+00:00,210,5460.0,5100.0
7211,2018-05-15 10:35:00+00:00,229,5700.0,4980.0
7212,2018-05-15 12:10:00+00:00,241,5580.0,6060.0
7214,2018-05-15 15:24:00+00:00,231,5520.0,5700.0
7216,2018-05-16 09:23:00+00:00,235,5400.0,5760.0
7219,2018-05-16 14:05:00+00:00,217,5460.0,5460.0
7220,2018-05-16 15:36:00+00:00,243,5940.0,5700.0
7222,2018-05-17 08:36:00+00:00,229,5280.0,6060.0
7223,2018-05-17 10:04:00+00:00,280,5520.0,5520.0
7225,2018-05-17 13:12:00+00:00,235,5100.0,5400.0
7226,2018-05-17 14:37:00+00:00,247,6180.0,6060.0
7227,2018-05-17 16:20:00+00:00,223,5640.0,5460.0
7229,2018-05-18 09:21:00+00:00,241,5580.0,5940.0
7231,2018-05-18 12:25:00+00:00,254,6240.0,5280.0
7232,2018-05-18 14:09:00+00:00,230,5340.0,5520.0
7233,2018-05-18 15:38:00+00:00,292,5940.0,5760.0
7235,2018-05-19 09:10:00+00:00,239,5640.0,6180.0
7238,2018-05-19 14:13:00+00:00,224,5520.0,5580.0
7239,2018-05-19 15:45:00+00:00,241,6120.0,5460.0
7241,2018-05-20 08:56:00+00:00,213,5640.0,5340.0
7242,2018-05-20 10:30:00+00:00,253,6360.0,5940.0
7244,2018-05-20 13:42:00+00:00,241,6720.0,5640.0
7247,2018-05-21 09:48:00+00:00,243,5820.0,5520.0
7248,2018-05-21 11:25:00+00:00,242,6480.0,6120.0
7250,2018-05-21 14:48:00+00:00,240,5880.0,5640.0
7253,2018-05-22 13:04:00+00:00,204,5400.0,6720.0
7254,2018-05-22 14:34:00+00:00,222,5940.0,5220.0
7257,2018-05-23 09:22:00+00:00,242,5880.0,6480.0
7258,2018-05-23 11:00:00+00:00,241,5520.0,5700.0
7259,2018-05-23 12:32:00+00:00,232,5820.0,5880.0
7263,2018-05-24 09:06:00+00:00,224,5400.0,5940.0
7264,2018-05-24 10:36:00+00:00,247,6300.0,6240.0
7266,2018-05-24 13:42:00+00:00,254,6180.0,5880.0
7267,2018-05-24 15:25:00+00:00,224,4920.0,5520.0
7269,2018-05-25 08:55:00+00:00,258,6360.0,5940.0
7270,2018-05-25 10:41:00+00:00,239,5640.0,5880.0
